t_s,cmd_speed_cm_s,cmd_steer_deg,enc_speed_cm_s,enc_cmd_speed_cm_s,yaw_deg
0.5064,-3.3760960896809893,0.0,-4.705,40909.836,354.8
0.5134,-3.4224526087443037,0.0,-4.705,40909.836,354.8
0.5191,-3.4609540303548174,0.0,-4.606,40895.773,354.8
0.5275,-3.5164546966552734,0.0,-4.606,40895.773,354.8
0.5326,-3.550424575805664,0.0,-4.606,40895.773,354.8
0.5376,-3.5843149820963545,0.0,-4.178,40884.785,354.8
0.5474,-3.649430274963379,0.0,-4.178,40884.785,354.8
0.5525,-3.683338165283203,0.0,-4.178,40884.785,354.8
0.5576,-3.7172238032023115,0.0,-4.178,40884.785,354.8
0.5627,-3.751095136006673,0.0,-3.727,40872.039,354.8
0.5724,-3.815959294637044,0.0,-3.727,40872.039,354.8
0.5780,-3.8534704844156904,0.0,-3.727,40872.039,354.8
0.5831,-3.887370427449544,0.0,-3.727,40872.039,354.8
0.5882,-3.9212465286254883,0.0,-3.795,40859.031,354.8
0.5943,-3.9618810017903643,0.0,-3.795,40859.031,354.8
0.5994,-3.9957761764526367,0.0,-3.795,40859.031,354.8
0.6045,-4.02974287668864,0.0,-3.795,40859.031,354.8
0.6110,-4.073443412780762,0.0,-4.45,40839.875,354.8
0.6174,-4.116109212239583,0.0,-4.45,40839.875,354.8
0.6225,-4.150010744730632,0.0,-4.45,40839.875,354.8
0.6294,-4.196256001790364,0.0,-4.894,40823.172,354.8
0.6384,-4.256078402201335,0.0,-4.894,40823.172,354.8
0.6435,-4.289975166320801,0.0,-4.894,40823.172,354.8
0.6486,-4.323889414469401,0.0,-4.894,40823.172,354.8
0.6537,-4.357943534851074,0.0,-4.545,40808.234,354.8
0.6624,-4.416139920552571,0.0,-4.545,40808.234,354.8
0.6675,-4.450046221415202,0.0,-4.545,40808.234,354.8
0.6726,-4.4839223225911455,0.0,-4.545,40808.234,354.8
0.6777,-4.5177920659383135,0.0,-4.33,40793.289,354.8
0.6885,-4.590134620666504,0.0,-4.33,40793.289,354.8
0.6936,-4.624317487080892,0.0,-4.33,40793.289,354.8
0.6988,-4.658382733662923,0.0,-4.059,40781.777,354.8
0.7064,-4.709542592366536,0.0,-4.059,40781.777,354.8
0.7133,-4.755263328552246,0.0,-4.059,40781.777,354.8
0.7184,-4.789284070332845,0.0,-4.059,40781.777,354.8
0.7235,-4.8231808344523115,0.0,-4.387,40764.023,354.8
0.7306,-4.8704878489176435,0.0,-4.387,40764.023,354.8
0.7384,-4.92287000020345,0.0,-4.387,40764.023,354.8
0.7435,-4.956774711608887,0.0,-4.387,40748.992,354.8
0.7534,-5.0227467219034825,0.0,-4.387,40748.992,354.8
0.7585,-5.056640307108561,0.0,-4.387,40748.992,354.8
0.7636,-5.090513229370117,0.0,-4.387,40748.992,354.8
0.7687,-5.124381383260092,0.0,-3.965,40736.777,354.8
0.7774,-5.182598431905111,0.0,-3.965,40736.777,354.8
0.7825,-5.216490427652994,0.0,-3.965,40736.777,354.8
0.7876,-5.25035540262858,0.0,-3.965,40736.777,354.8
0.7926,-5.284218788146973,0.0,-3.326,40727.461,354.8
0.7989,-5.326045354207357,0.0,-3.326,40727.461,354.8
0.8043,-5.362124443054199,0.0,-3.326,40727.461,354.8
0.8112,-5.407931009928385,0.0,-3.326,40716.477,354.8
0.8194,-5.462867418924967,0.0,-3.326,40716.477,354.8
0.8245,-5.496799151102701,0.0,-3.326,40716.477,354.8
0.8296,-5.530770619710287,0.0,-3.326,40716.477,354.8
0.8347,-5.564668973286947,0.0,-3.326,40704.785,354.8
0.8434,-5.622673034667969,0.0,-3.326,40704.785,354.8
0.8490,-5.660080909729004,0.0,-3.326,40704.785,354.8
0.8541,-5.693987210591635,0.0,-3.326,40704.785,354.8
0.8592,-5.7278649012247715,0.0,-3.447,40691.164,354.8
0.8674,-5.782669385274252,0.0,-3.447,40691.164,354.8
0.8725,-5.816556612650553,0.0,-3.447,40691.164,354.8
0.8776,-5.850427945454916,0.0,-4.153,40675.695,354.8
0.8874,-5.916099548339844,0.0,-4.153,40675.695,354.8
0.8925,-5.949989954630533,0.0,-4.153,40675.695,354.8
0.9004,-6.002817153930664,0.0,-4.444,40658.555,354.8
0.9114,-6.076178550720215,0.0,-4.444,40658.555,354.8
0.9165,-6.110159556070963,0.0,-4.444,40658.555,354.8
0.9216,-6.144061088562012,0.0,-4.258,40647.129,354.8
0.9314,-6.209449768066406,0.0,-4.258,40647.129,354.8
0.9365,-6.243352890014648,0.0,-4.258,40647.129,354.8
0.9416,-6.277228991190592,0.0,-4.258,40647.129,354.8
0.9467,-6.3111066818237305,0.0,-3.699,40635.266,354.8
0.9575,-6.38340950012207,0.0,-3.699,40635.266,354.8
0.9626,-6.4173126220703125,0.0,-3.699,40635.266,354.8
0.9677,-6.451188723246256,0.0,-3.521,40625.594,354.8
0.9754,-6.502671241760254,0.0,-3.521,40625.594,354.8
0.9805,-6.536569595336914,0.0,-3.521,40625.594,354.8
0.9856,-6.570444107055664,0.0,-3.26,40616.367,354.8
0.9954,-6.636017163594564,0.0,-3.26,40616.367,354.8
1.0005,-6.669923464457193,0.0,-3.26,40616.367,354.8
1.0075,-6.716373761494955,0.0,-3.26,40616.367,354.8
1.0126,-6.750847498575846,0.0,-2.838,40607.492,354.8
1.0194,-6.796051661173502,0.0,-2.838,40607.492,354.8
1.0245,-6.830247243245443,0.0,-2.838,40607.492,354.8
1.0297,-6.864592234293619,0.0,-2.566,40600.813,354.8
1.0394,-6.9294023513793945,0.0,-2.566,40600.813,354.8
1.0445,-6.963384946187338,0.0,-2.566,40600.813,354.8
1.0496,-6.997200647989908,0.0,-2.566,40600.813,354.8
1.0547,-7.031000455220541,0.0,-2.76,40590.527,354.8
1.0604,-7.0690759023030605,0.0,-2.76,40590.527,354.8
1.0658,-7.105042139689127,0.0,-2.76,40590.527,354.8
1.0708,-7.138907114664713,0.0,-2.76,40590.527,354.8
1.0759,-7.172772089640299,0.0,-2.705,40582.793,354.8
1.0818,-7.2122907638549805,0.0,-2.705,40582.793,354.8
1.0869,-7.246187527974447,0.0,-2.705,40582.793,354.8
1.0920,-7.280069986979166,0.0,-2.705,40582.793,354.8
1.0971,-7.313938140869141,0.0,-2.036,40577.961,354.8
1.1054,-7.369575500488281,0.0,-2.036,40577.961,354.8
1.1120,-7.4136559168497715,0.0,-2.036,40577.961,354.8
1.1177,-7.451176643371582,0.0,-2.028,40570.313,354.8
1.1264,-7.509450912475586,0.0,-2.028,40570.313,354.8
1.1315,-7.5433556238810215,0.0,-2.028,40570.313,354.8
1.1366,-7.577236493428549,0.0,-2.632,40559.59,354.8
1.1464,-7.6428429285685215,0.0,-2.632,40559.59,354.8
1.1516,-7.677090962727865,0.0,-2.632,40559.59,354.8
1.1567,-7.711129188537598,0.0,-2.632,40559.59,354.8
1.1618,-7.745094299316406,0.0,-3.614,40542.539,354.8
1.1714,-7.809449831644693,0.0,-3.614,40542.539,354.8
1.1770,-7.846795717875162,0.0,-3.614,40542.539,354.8
1.1821,-7.880760828653971,0.0,-3.614,40542.539,354.8
1.1873,-7.915226618448893,0.0,-3.781,40530.148,354.8
1.1934,-7.956132888793945,0.0,-3.781,40530.148,354.8
1.1985,-7.990322113037109,0.0,-3.781,40530.148,354.8
1.2037,-8.024489084879557,0.0,-3.781,40530.148,354.8
1.2103,-8.068669637044271,0.0,-4.017,40513.977,354.8
1.2164,-8.109612464904785,0.0,-4.017,40513.977,354.8
1.2215,-8.143529891967773,0.0,-4.017,40513.977,354.8
1.2266,-8.177439371744791,0.0,-4.017,40513.977,354.8
1.2322,-8.214947382609049,0.0,-4.407,40499.383,354.8
1.2384,-8.256198565165201,0.0,-4.407,40499.383,354.8
1.2435,-8.290152549743652,0.0,-4.407,40499.383,354.8
1.2486,-8.324050903320312,0.0,-4.407,40499.383,354.8
1.2537,-8.357930183410645,0.0,-4.733,40479.961,354.8
1.2614,-8.409433364868164,0.0,-4.733,40479.961,354.8
1.2665,-8.443342844645182,0.0,-4.733,40479.961,354.8
1.2716,-8.477217356363932,0.0,-4.733,40479.961,354.8
1.2767,-8.51109504699707,0.0,-4.509,40464.578,354.8
1.2875,-8.58354409535726,0.0,-4.509,40464.578,354.8
1.2926,-8.617451985677084,0.0,-4.509,40464.578,354.8
1.2977,-8.651326497395834,0.0,-4.369,40452.273,354.8
1.3054,-8.702715237935385,0.0,-4.369,40452.273,354.8
1.3120,-8.746442794799805,0.0,-4.369,40452.273,354.8
1.3171,-8.780368169148764,0.0,-4.369,40452.273,354.8
1.3221,-8.814249038696289,0.0,-3.866,40440.059,354.8
1.3294,-8.862762451171875,0.0,-3.866,40440.059,354.8
1.3345,-8.896652857462565,0.0,-3.866,40440.059,354.8
1.3401,-8.933979670206705,0.0,-3.866,40427.402,354.8
1.3494,-8.996138572692871,0.0,-3.866,40427.402,354.8
1.3545,-9.030327796936035,0.0,-3.866,40427.402,354.8
1.3597,-9.06434694925944,0.0,-3.866,40427.402,354.8
1.3647,-9.098251660664877,0.0,-3.565,40415.891,354.8
1.3734,-9.156082471211752,0.0,-3.565,40415.891,354.8
1.3785,-9.189985593159994,0.0,-3.565,40415.891,354.8
1.3836,-9.223875999450684,0.0,-3.565,40415.891,354.8
1.3887,-9.257763226826986,0.0,-3.134,40405.695,354.8
1.4005,-9.336759249369303,0.0,-3.134,40405.695,354.8
1.4071,-9.380475680033365,0.0,-3.134,40405.695,354.8
1.4122,-9.41455364227295,0.0,-2.699,40397.43,354.8
1.4184,-9.456121126810709,0.0,-2.699,40397.43,354.8
1.4235,-9.490063985188803,0.0,-2.699,40397.43,354.8
1.4286,-9.52394962310791,0.0,-2.699,40397.43,354.8
1.4337,-9.55782413482666,0.0,-4.301,40375.371,354.8
1.4424,-9.616185824076334,0.0,-4.301,40375.371,354.8
1.4484,-9.656254450480143,0.0,-4.301,40375.371,354.8
1.4535,-9.690149625142416,0.0,-4.86,40359.551,354.8
1.4634,-9.756073951721191,0.0,-4.86,40359.551,354.8
1.4685,-9.790032704671225,0.0,-4.86,40359.551,354.8
1.4736,-9.823918342590332,0.0,-5.057,40342.938,354.8
1.4834,-9.889421463012695,0.0,-5.057,40342.938,354.8
1.4885,-9.923319816589355,0.0,-5.057,40342.938,354.8
1.4936,-9.957214991251627,0.0,-5.057,40342.938,354.8
1.5004,-10.002919832865398,0.0,-4.791,40327.207,354.8
1.5081,-10.053672790527344,0.0,-4.791,40327.207,354.8
1.5132,-10.08799393971761,0.0,-4.791,40327.207,354.8
1.5184,-10.12250582377116,0.0,-4.791,40327.207,354.8
1.5235,-10.156847635904949,0.0,-4.88,40308.836,354.8
1.5314,-10.209595362345379,0.0,-4.88,40308.836,354.8
1.5365,-10.243522326151531,0.0,-4.88,40308.836,354.8
1.5416,-10.277400016784668,0.0,-4.26,40298.379,354.8
1.5514,-10.34289836883545,0.0,-4.26,40298.379,354.8
1.5570,-10.3802490234375,0.0,-4.26,40298.379,354.8
1.5621,-10.414257049560547,0.0,-4.26,40298.379,354.8
1.5673,-10.448436737060547,0.0,-4.164,40283.086,354.8
1.5754,-10.502912203470867,0.0,-4.164,40283.086,354.8
1.5805,-10.536818504333496,0.0,-4.164,40283.086,354.8
1.5856,-10.570705731709797,0.0,-3.634,40274.383,354.8
1.5954,-10.636175473531086,0.0,-3.634,40274.383,354.8
1.6005,-10.670124689737957,0.0,-3.634,40274.383,354.8
1.6076,-10.71739673614502,0.0,-3.749,40260.762,354.8
1.6166,-10.777525901794434,0.0,-3.749,40260.762,354.8
1.6217,-10.811548233032227,0.0,-3.749,40260.762,354.8
1.6268,-10.845422744750977,0.0,-3.749,40260.762,354.8
1.6319,-10.879287719726562,0.0,-4.262,40243.625,354.8
1.6404,-10.936191876729328,0.0,-4.262,40243.625,354.8
1.6455,-10.970083872477215,0.0,-4.262,40243.625,354.8
1.6506,-11.003947257995605,0.0,-4.262,40243.625,354.8
1.6557,-11.037918726603191,0.0,-4.55,40228.594,354.8
1.6619,-11.07914924621582,0.0,-4.55,40228.594,354.8
1.6675,-11.116504669189453,0.0,-4.55,40228.594,354.8
1.6726,-11.15040938059489,0.0,-4.379,40214.969,354.8
1.6826,-11.217530568440754,0.0,-4.379,40214.969,354.8
1.6877,-11.251427332560223,0.0,-4.379,40214.969,354.8
1.6928,-11.285301844278973,0.0,-4.688,40198.445,354.8
1.7026,-11.35088284810384,0.0,-4.688,40198.445,354.8
1.7095,-11.396379470825195,0.0,-4.688,40198.445,354.8
1.7145,-11.430290540059406,0.0,-4.885,40182.363,354.8
1.7225,-11.483608881632488,0.0,-4.885,40182.363,354.8
1.7276,-11.517510414123535,0.0,-4.885,40182.363,354.8
1.7327,-11.551384925842285,0.0,-4.885,40182.363,354.8
1.7378,-11.585256258646648,0.0,-5.106,40162.766,354.8
1.7464,-11.642910639444988,0.0,-5.106,40162.766,354.8
1.7515,-11.676807403564453,0.0,-5.106,40162.766,354.8
1.7566,-11.710683504740398,0.0,-5.106,40162.766,354.8
1.7617,-11.744643847147625,0.0,-5.449,40140.703,354.8
1.7714,-11.80957317352295,0.0,-5.449,40140.703,354.8
1.7770,-11.846917470296223,0.0,-5.449,40140.703,354.8
1.7821,-11.880812644958496,0.0,-5.449,40140.703,354.8
1.7872,-11.914687156677246,0.0,-6.225,40118.117,354.8
1.7933,-11.955358187357586,0.0,-6.225,40118.117,354.8
1.7984,-11.989259719848633,0.0,-6.225,40118.117,354.8
1.8035,-12.023142178853352,0.0,-6.225,40118.117,354.8
1.8103,-12.068772315979004,0.0,-6.672,40092.715,354.8
1.8165,-12.110144297281902,0.0,-6.672,40092.715,354.8
1.8216,-12.14408238728841,0.0,-6.672,40092.715,354.8
1.8267,-12.177975972493488,0.0,-7.106,40069.336,354.8
1.8367,-12.244335810343426,0.0,-7.106,40069.336,354.8
1.8417,-12.278242111206055,0.0,-7.106,40069.336,354.8
1.8468,-12.31214205423991,0.0,-7.106,40069.336,354.8
1.8519,-12.346022923787434,0.0,-6.906,40045.516,354.8
1.8607,-12.404348055521648,0.0,-6.906,40045.516,354.8
1.8657,-12.438252766927082,0.0,-6.906,40045.516,354.8
1.8708,-12.472127278645832,0.0,-6.906,40045.516,354.8
1.8759,-12.505993843078613,0.0,-6.422,40023.633,354.8
1.8867,-12.578280766805012,0.0,-6.422,40023.633,354.8
1.8918,-12.61217753092448,0.0,-6.422,40023.633,354.8
1.8969,-12.646056811014812,0.0,-6.422,40003.328,354.8
1.9046,-12.697501182556152,0.0,-6.422,40003.328,354.8
1.9118,-12.745010058085125,0.0,-6.422,40003.328,354.8
1.9169,-12.779043515523274,0.0,-6.422,40003.328,354.8
1.9219,-12.812946637471516,0.0,-6.803,39977.313,354.8
1.9285,-12.856454849243164,0.0,-6.803,39977.313,354.8
1.9336,-12.89037545522054,0.0,-6.803,39977.313,354.8
1.9405,-12.936533292134602,0.0,-6.803,39956.75,354.8
1.9485,-12.989691098531086,0.0,-6.803,39956.75,354.8
1.9535,-13.023581504821777,0.0,-6.803,39956.75,354.8
1.9586,-13.057462374369305,0.0,-6.803,39956.75,354.8
1.9637,-13.091330528259277,0.0,-6.914,39930.734,354.8
1.9725,-13.14969539642334,0.0,-6.914,39930.734,354.8
1.9775,-13.183584213256836,0.0,-6.914,39930.734,354.8
1.9826,-13.21745713551839,0.0,-6.914,39930.734,354.8
1.9877,-13.251333236694336,0.0,-7.159,39903.484,354.8
1.9986,-13.323790232340496,0.0,-7.159,39903.484,354.8
2.0037,-13.357683817545574,0.0,-7.159,39903.484,354.8
2.0103,-13.402029673258465,0.0,-7.248,39881.953,354.8
2.0165,-13.443454106648762,0.0,-7.248,39881.953,354.8
2.0217,-13.478129704793293,0.0,-7.248,39881.953,354.8
2.0269,-13.512392044067383,0.0,-7.248,39881.953,354.8
2.0320,-13.546614646911621,0.0,-6.631,39860.07,354.8
2.0405,-13.603466351826984,0.0,-6.631,39860.07,354.8
2.0475,-13.649689356486004,0.0,-6.631,39860.07,354.8
2.0526,-13.683934211730957,0.0,-6.418,39840.293,354.8
2.0604,-13.736276626586914,0.0,-6.418,39840.293,354.8
2.0655,-13.770273526509602,0.0,-6.418,39840.293,354.8
2.0707,-13.804537455240887,0.0,-6.418,39840.293,354.8
2.0758,-13.83872667948405,0.0,-6.345,39817.18,354.8
2.0844,-13.89630635579427,0.0,-6.345,39817.18,354.8
2.0895,-13.930233319600422,0.0,-6.345,39817.18,354.8
2.0946,-13.964118957519531,0.0,-6.111,39798.984,354.8
2.1074,-14.049385388692219,0.0,-6.111,39798.984,354.8
2.1140,-14.09341812133789,0.0,-6.111,39798.984,354.8
2.1191,-14.12739912668864,0.0,-6.111,39798.984,354.8
2.1242,-14.161287943522137,0.0,-6.044,39776.219,354.8
2.1298,-14.198417663574219,0.0,-6.044,39776.219,354.8
2.1349,-14.232347806294758,0.0,-6.044,39776.219,354.8
2.1399,-14.266306559244793,0.0,-6.044,39776.219,354.8
2.1451,-14.300456047058105,0.0,-6.863,39748.008,354.8
2.1554,-14.369646708170574,0.0,-6.863,39748.008,354.8
2.1605,-14.403503735860188,0.0,-6.863,39748.008,354.8
2.1656,-14.437309900919598,0.0,-6.863,39748.008,354.8
2.1707,-14.47108268737793,0.0,-7.776,39716.543,354.8
2.1774,-14.515910148620605,0.0,-7.776,39716.543,354.8
2.1825,-14.549748102823894,0.0,-7.776,39716.543,354.8
2.1875,-14.583557446797688,0.0,-7.776,39716.543,354.8
2.1926,-14.617360432942707,0.0,-8.145,39685.516,354.8
2.2014,-14.676109949747723,0.0,-8.145,39685.516,354.8
2.2080,-14.719897905985516,0.0,-8.145,39685.516,354.8
2.2135,-14.756728808085125,0.0,-8.145,39685.516,354.8
2.2186,-14.790631930033367,0.0,-8.213,39656.688,354.8
2.2247,-14.831331570943195,0.0,-8.213,39656.688,354.8
2.2298,-14.865339597066242,0.0,-8.213,39656.688,354.8
2.2349,-14.899431864420574,0.0,-8.213,39656.688,354.8
2.2400,-14.9333922068278,0.0,-8.316,39625.84,354.8
2.2485,-14.989760716756184,0.0,-8.316,39625.84,354.8
2.2536,-15.023692448933918,0.0,-8.316,39625.84,354.8
2.2586,-15.057586034138996,0.0,-8.067,39601.492,354.8
2.2695,-15.1299254099528,0.0,-8.067,39601.492,354.8
2.2746,-15.163858731587727,0.0,-8.067,39601.492,354.8
2.2797,-15.197738011678059,0.0,-8.617,39572.051,354.8
2.2895,-15.263079007466633,0.0,-8.617,39572.051,354.8
2.2945,-15.296974182128906,0.0,-8.617,39572.051,354.8
2.2996,-15.33085823059082,0.0,-8.617,39572.051,354.8
2.3047,-15.364727973937988,0.0,-8.11,39545.332,354.8
2.3135,-15.423245429992676,0.0,-8.11,39545.332,354.8
2.3196,-15.463889439900715,0.0,-8.11,39545.332,354.8
2.3247,-15.497816403706867,0.0,-8.11,39545.332,354.8
2.3298,-15.531705220540363,0.0,-7.165,39522.039,354.8
2.3374,-15.58296839396159,0.0,-7.165,39522.039,354.8
2.3425,-15.616869926452637,0.0,-7.165,39522.039,354.8
2.3476,-15.650741259257,0.0,-6.793,39501.738,354.8
2.3577,-15.717727343241375,0.0,-6.793,39501.738,354.8
2.3627,-15.751627286275227,0.0,-6.793,39501.738,354.8
2.3678,-15.785504976908367,0.0,-9.12,39462.102,354.8
2.3785,-15.85680643717448,0.0,-9.12,39462.102,354.8
2.3836,-15.890707969665527,0.0,-9.12,39462.102,354.8
2.3887,-15.924585660298664,0.0,-10.626,39425.891,354.8
2.3975,-15.983177820841473,0.0,-10.626,39425.891,354.8
2.4026,-16.01706027984619,0.0,-10.626,39425.891,354.8
2.4092,-16.06110413869222,0.0,-10.626,39425.891,354.8
2.4143,-16.09517256418864,0.0,-11.294,39382.82,354.8
2.4215,-16.14320437113444,0.0,-11.294,39382.82,354.8
2.4266,-16.177139282226562,0.0,-11.294,39382.82,354.8
2.4322,-16.21455192565918,0.0,-11.294,39382.82,354.8
2.4373,-16.248453458150227,0.0,-11.027,39344.59,354.8
2.4455,-16.30312442779541,0.0,-11.027,39344.59,354.8
2.4506,-16.337024370829266,0.0,-11.027,39344.59,354.8
2.4556,-16.370986302693684,0.0,-10.934,39311.543,354.8
2.4655,-16.436583201090496,0.0,-10.934,39311.543,354.8
2.4706,-16.470766067504883,0.0,-10.934,39311.543,354.8
2.4757,-16.504751841227215,0.0,-10.934,39311.543,354.8
2.4808,-16.538675626118977,0.0,-10.868,39271.992,354.8
2.4895,-16.596419016520183,0.0,-10.868,39271.992,354.8
2.4945,-16.6303284962972,0.0,-10.868,39271.992,354.8
2.4996,-16.66421095530192,0.0,-10.782,39239.031,354.8
2.5095,-16.72996997833252,0.0,-10.782,39239.031,354.8
2.5165,-16.776353518168133,0.0,-10.782,39239.031,354.8
2.5217,-16.811095873514812,0.0,-10.782,39239.031,354.8
2.5268,-16.845407485961914,0.0,-11.396,39195.176,354.8
2.5335,-16.890112559000652,0.0,-11.396,39195.176,354.8
2.5415,-16.943073272705078,0.0,-11.396,39195.176,354.8
2.5466,-16.97700023651123,0.0,-11.25,39160.547,354.8
2.5545,-17.029844919840496,0.0,-11.25,39160.547,354.8
2.5596,-17.06374963124593,0.0,-11.25,39160.547,354.8
2.5646,-17.097657521565754,0.0,-11.25,39160.547,354.8
2.5697,-17.13153839111328,0.0,-11.117,39119.5,354.8
2.5785,-17.189935048421223,0.0,-11.117,39119.5,354.8
2.5836,-17.22383975982666,0.0,-11.117,39119.5,354.8
2.5887,-17.25773334503174,0.0,-11.117,39119.5,354.8
2.5943,-17.295128504435223,0.0,-11.102,39083.203,354.8
2.6005,-17.33648618062337,0.0,-11.102,39083.203,354.8
2.6071,-17.380385398864746,0.0,-11.102,39083.203,354.8
2.6121,-17.414283752441406,0.0,-11.131,39048.047,354.8
2.6205,-17.46980349222819,0.0,-11.131,39048.047,354.8
2.6256,-17.503711382548016,0.0,-11.131,39048.047,354.8
2.6306,-17.537582715352375,0.0,-11.131,39048.047,354.8
2.6357,-17.571624120076496,0.0,-11.88,39001.816,354.8
2.6466,-17.643918991088867,0.0,-11.88,39001.816,354.8
2.6517,-17.677841186523438,0.0,-11.88,39001.816,354.8
2.6568,-17.711901664733887,0.0,-12.14,38963.758,354.8
2.6645,-17.763198216756184,0.0,-12.14,38963.758,354.8
2.6696,-17.797123591105144,0.0,-12.14,38963.758,354.8
2.6747,-17.83100763956706,0.0,-12.14,38963.758,354.8
2.6797,-17.864877382914226,0.0,-12.433,38917.793,354.8
2.6885,-17.92319615681966,0.0,-12.433,38917.793,354.8
2.6936,-17.957084973653156,0.0,-12.433,38917.793,354.8
2.6987,-17.99108823140462,0.0,-12.433,38917.793,354.8
2.7043,-18.02895228068034,0.0,-11.811,38876.484,354.8
2.7125,-18.083346684773762,0.0,-11.811,38876.484,354.8
2.7176,-18.117318153381348,0.0,-11.811,38876.484,354.8
2.7227,-18.151211738586426,0.0,-12.027,38838.691,354.8
2.7325,-18.21646213531494,0.0,-12.027,38838.691,354.8
2.7376,-18.250365257263184,0.0,-12.027,38838.691,354.8
2.7426,-18.284239768981934,0.0,-12.027,38838.691,354.8
