t_s,cmd_speed_cm_s,cmd_steer_deg,enc_speed_cm_s,enc_cmd_speed_cm_s,yaw_deg
0.2476,1.6504621505737305,0.0,1.409,-42.275,0.0
0.2527,1.6843525568644204,0.0,1.409,-42.275,0.0
0.2577,1.7182381947835288,0.0,2.309,-31.465,0.0
0.2653,1.7684300740559897,0.0,2.309,-31.465,0.0
0.2708,1.8054628372192383,0.0,2.309,-31.465,0.0
0.2759,1.839451789855957,0.0,2.309,-31.465,0.0
0.2810,1.8733612696329751,0.0,2.718,-23.203,0.0
0.2870,1.913142204284668,0.0,2.718,-23.203,0.0
0.2921,1.9471247990926108,0.0,2.718,-23.203,0.0
0.2972,1.981023152669271,0.0,2.718,-23.203,0.0
0.3022,2.014908790588379,0.0,2.032,-18.721,0.0
0.3103,2.0685768127441406,0.0,2.032,-18.721,0.0
0.3154,2.102705637613932,0.0,2.032,-18.721,0.0
0.3205,2.1365912755330405,0.0,2.032,-18.721,0.0
0.3261,2.1736669540405273,0.0,1.746,-14.502,0.0
0.3321,2.2137721379597983,0.0,1.746,-14.502,0.0
0.3372,2.2476768493652344,0.0,1.746,-14.502,0.0
0.3422,2.2815704345703125,0.0,1.746,-14.502,0.0
0.3473,2.3154687881469727,0.0,2.17,-5.01,0.0
0.3552,2.368276913960775,0.0,2.17,-5.01,0.0
0.3603,2.402192751566569,0.0,2.17,-5.01,0.0
0.3654,2.4360783894856772,0.0,2.17,-5.01,0.0
0.3705,2.469954490661621,0.0,2.14,0.352,0.0
0.3764,2.509595553080241,0.0,2.14,0.352,0.0
0.3820,2.546631495157878,0.0,2.14,0.352,0.0
0.3871,2.5805362065633135,0.0,2.14,0.352,0.0
0.3922,2.614436149597168,0.0,1.626,3.252,0.0
0.3981,2.654225031534831,0.0,1.626,3.252,0.0
0.4032,2.6881440480550127,0.0,1.626,3.252,0.0
0.4098,2.7319860458374023,0.0,1.293,5.449,0.0
0.4172,2.781400680541992,0.0,1.293,5.449,0.0
0.4223,2.8153196970621748,0.0,1.293,5.449,0.0
0.4274,2.8493181864420576,0.0,1.293,5.449,0.0
0.4332,2.887749671936035,0.0,1.89,15.117,0.0
0.4412,2.9415178298950195,0.0,1.89,15.117,0.0
0.4463,2.975500424702962,0.0,1.89,15.117,0.0
0.4514,3.009403546651204,0.0,1.89,15.117,0.0
0.4565,3.0432939529418945,0.0,3.664,33.135,0.0
0.4652,3.1014569600423174,0.0,3.664,33.135,0.0
0.4703,3.135358492533366,0.0,3.664,33.135,0.0
0.4754,3.169490496317546,0.0,3.664,33.135,0.0
0.4805,3.2033904393513994,0.0,3.664,33.135,0.0
0.4856,3.2372665405273438,0.0,3.792,45.879,0.0
0.4931,3.287234306335449,0.0,3.792,45.879,0.0
0.4982,3.321145375569661,0.0,3.792,45.879,0.0
0.5033,3.3550310134887695,0.0,3.792,55.986,0.0
0.5108,3.4051513671875,0.0,3.792,55.986,0.0
0.5159,3.439413706461589,0.0,3.792,55.986,0.0
0.5210,3.473585446675618,0.0,3.792,55.986,0.0
0.5261,3.507513999938965,0.0,2.979,63.018,0.0
0.5342,3.5614681243896484,0.0,2.979,63.018,0.0
0.5393,3.5954682032267256,0.0,2.979,63.018,0.0
0.5449,3.6327775319417315,0.0,2.979,63.018,0.0
0.5500,3.6667712529500323,0.0,2.449,69.521,0.0
0.5560,3.7069114049275713,0.0,2.449,69.521,0.0
0.5611,3.7408892313639326,0.0,2.449,69.521,0.0
0.5662,3.7748654683430987,0.0,2.449,69.521,0.0
0.5713,3.8088464736938477,0.0,3.473,85.342,0.0
0.5792,3.861476580301921,0.0,3.473,85.342,0.0
0.5843,3.8954130808512373,0.0,3.473,85.342,0.0
0.5894,3.929295539855957,0.0,3.473,85.342,0.0
0.5951,3.967549006144206,0.0,3.272,94.307,0.0
0.6032,4.021437962849935,0.0,3.272,94.307,0.0
0.6098,4.065361022949219,0.0,3.272,94.307,0.0
0.6149,4.099270502726237,0.0,3.272,94.307,0.0
0.6200,4.1331736246744795,0.0,2.799,103.271,0.0
0.6272,4.181561470031738,0.0,2.799,103.271,0.0
0.6323,4.215467770894368,0.0,2.799,103.271,0.0
0.6374,4.2496490478515625,0.0,2.799,103.271,0.0
0.6425,4.283568064371745,0.0,2.799,103.271,0.0
0.6492,4.328222274780273,0.0,3.615,118.389,0.0
0.6552,4.368176460266113,0.0,3.615,118.389,0.0
0.6603,4.402268727620442,0.0,3.615,118.389,0.0
0.6654,4.4362179438273115,0.0,3.372,126.387,0.0
0.6723,4.481719334920247,0.0,3.372,126.387,0.0
0.6774,4.516115188598633,0.0,3.372,126.387,0.0
0.6825,4.550174077351888,0.0,3.372,126.387,0.0
0.6876,4.584142367045085,0.0,3.573,139.922,0.0
0.6962,4.6415360768636065,0.0,3.573,139.922,0.0
0.7021,4.680771827697754,0.0,3.573,139.922,0.0
0.7089,4.726125399271647,0.0,3.573,139.922,0.0
0.7140,4.760181109110515,0.0,3.518,150.732,0.0
0.7202,4.801478385925293,0.0,3.518,150.732,0.0
0.7253,4.835398991902669,0.0,3.518,150.732,0.0
0.7304,4.869289398193359,0.0,3.518,150.732,0.0
0.7355,4.9031829833984375,0.0,3.215,159.17,0.0
0.7415,4.943259557088216,0.0,3.215,159.17,0.0
0.7466,4.9771833419799805,0.0,3.215,159.17,0.0
0.7517,5.011088053385416,0.0,3.442,170.244,0.0
0.7612,5.074925422668457,0.0,3.442,170.244,0.0
0.7666,5.1108503341674805,0.0,3.442,170.244,0.0
0.7717,5.144850413004557,0.0,3.442,170.244,0.0
0.7768,5.178953806559244,0.0,3.292,178.33,0.0
0.7829,5.219119389851889,0.0,3.292,178.33,0.0
0.7880,5.253052711486816,0.0,3.292,178.33,0.0
0.7930,5.286963780721029,0.0,3.085,186.855,0.0
0.8012,5.341391563415527,0.0,3.085,186.855,0.0
0.8078,5.385216077168783,0.0,3.085,186.855,0.0
0.8134,5.422345797220865,0.0,3.085,186.855,0.0
0.8184,5.456264813741049,0.0,3.814,202.324,0.0
0.8252,5.501329104105631,0.0,3.814,202.324,0.0
0.8303,5.53523063659668,0.0,3.814,202.324,0.0
0.8354,5.569117863972982,0.0,3.814,202.324,0.0
0.8405,5.603008270263672,0.0,3.642,213.398,0.0
0.8492,5.661301612854004,0.0,3.642,213.398,0.0
0.8543,5.695203145345053,0.0,3.642,213.398,0.0
0.8594,5.729091962178549,0.0,3.642,213.398,0.0
0.8649,5.766288439432779,0.0,3.541,223.154,0.0
0.8709,5.806159973144531,0.0,3.541,223.154,0.0
0.8760,5.840075810750326,0.0,3.541,223.154,0.0
0.8811,5.873977343241373,0.0,3.541,223.154,0.0
0.8862,5.907869338989258,0.0,4.107,239.15,0.0
0.8932,5.954621632893881,0.0,4.107,239.15,0.0
0.8983,5.9885358810424805,0.0,4.107,239.15,0.0
0.9034,6.022427876790365,0.0,4.107,250.137,0.0
0.9132,6.087938944498697,0.0,4.107,250.137,0.0
0.9200,6.133635838826498,0.0,4.107,250.137,0.0
0.9251,6.16753896077474,0.0,4.107,250.137,0.0
0.9302,6.201430956522623,0.0,4.099,263.936,0.0
0.9374,6.249237060546875,0.0,4.099,263.936,0.0
0.9425,6.283149719238281,0.0,4.099,263.936,0.0
0.9476,6.317046483357748,0.0,4.099,263.936,0.0
0.9526,6.350928942362467,0.0,3.68,274.57,0.0
0.9612,6.407872835795084,0.0,3.68,274.57,0.0
0.9663,6.441780726114908,0.0,3.68,274.57,0.0
0.9721,6.480472882588705,0.0,3.68,274.57,0.0
0.9772,6.514377593994141,0.0,3.926,287.93,0.0
0.9831,6.554252306620279,0.0,3.926,287.93,0.0
0.9882,6.58815860748291,0.0,3.926,287.93,0.0
0.9933,6.622045834859213,0.0,3.926,287.93,0.0
0.9984,6.655920346577963,0.0,4.13,301.816,0.0
1.0062,6.708040237426758,0.0,4.13,301.816,0.0
1.0129,6.7526404062906895,0.0,4.13,301.816,0.0
1.0181,6.787139574686686,0.0,4.13,301.816,0.0
1.0232,6.82154655456543,0.0,4.253,315.879,0.0
1.0311,6.873817443847656,0.0,4.253,315.879,0.0
1.0362,6.9081274668375645,0.0,4.253,315.879,0.0
1.0414,6.9423627853393555,0.0,4.207,326.777,0.0
1.0481,6.987201372782389,0.0,4.207,326.777,0.0
1.0532,7.021117210388184,0.0,4.207,326.777,0.0
1.0583,7.055018742879232,0.0,4.207,326.777,0.0
1.0633,7.088942527770996,0.0,3.77,335.83,0.0
1.0690,7.126784324645996,0.0,3.77,335.83,0.0
1.0741,7.16062068939209,0.0,3.77,335.83,0.0
1.0792,7.194460233052572,0.0,3.77,335.83,0.0
1.0847,7.2310686111450195,0.0,3.6,347.607,0.0
1.0922,7.281176249186197,0.0,3.6,347.607,0.0
1.0973,7.315169970194498,0.0,3.6,347.607,0.0
1.1024,7.349305152893066,0.0,3.6,347.607,0.0
1.1090,7.393495241800943,0.0,2.726,353.584,0.0
1.1162,7.4413855870564785,0.0,2.726,353.584,0.0
1.1213,7.475398381551107,0.0,2.726,353.584,0.0
1.1264,7.50932534535726,0.0,2.726,353.584,0.0
1.1315,7.543244361877441,0.0,2.726,353.584,0.0
1.1366,7.57714589436849,0.0,2.531,362.285,0.0
1.1440,7.626938819885254,0.0,2.531,362.285,0.0
1.1491,7.6608673731486,0.0,2.531,362.285,0.0
1.1542,7.69481341044108,0.0,2.836,372.041,0.0
1.1612,7.741374969482422,0.0,2.836,372.041,0.0
1.1663,7.775305112202963,0.0,2.836,372.041,0.0
1.1714,7.809321085611979,0.0,2.836,372.041,0.0
1.1765,7.843227386474609,0.0,3.15,382.412,0.0
1.1852,7.901233037312826,0.0,3.15,382.412,0.0
1.1921,7.9470888773600254,0.0,3.15,382.412,0.0
1.1972,7.981041272481283,0.0,2.565,388.477,0.0
1.2062,8.04117520650228,0.0,2.565,388.477,0.0
1.2127,8.084963162740072,0.0,2.565,388.477,0.0
1.2178,8.118923505147299,0.0,2.565,388.477,0.0
1.2229,8.152829806009928,0.0,2.64,398.408,0.0
1.2304,8.202711741129557,0.0,2.64,398.408,0.0
1.2355,8.236748377482096,0.0,2.64,398.408,0.0
1.2406,8.270672162373861,0.0,2.64,398.408,0.0
1.2462,8.307948112487793,0.0,2.986,409.57,0.0
1.2544,8.362372716267904,0.0,2.986,409.57,0.0
1.2594,8.396310806274414,0.0,2.986,409.57,0.0
1.2645,8.430202802022299,0.0,2.986,409.57,0.0
1.2696,8.46409797668457,0.0,2.161,413.35,0.0
1.2783,8.522149721781412,0.0,2.161,413.35,0.0
1.2834,8.556040128072103,0.0,2.161,413.35,0.0
1.2885,8.5899289449056,0.0,2.161,413.35,0.0
1.2936,8.6238161722819,0.0,2.326,422.754,0.0
1.3022,8.681028683980307,0.0,2.326,422.754,0.0
1.3088,8.725083669026693,0.0,2.326,422.754,0.0
1.3139,8.75903606414795,0.0,2.62,430.752,0.0
1.3221,8.814311027526855,0.0,2.62,430.752,0.0
1.3272,8.848222096761068,0.0,2.62,430.752,0.0
1.3323,8.882123629252115,0.0,2.62,430.752,0.0
1.3374,8.916006088256836,0.0,2.611,438.838,0.0
1.3461,8.974321683247885,0.0,2.611,438.838,0.0
1.3517,9.011532465616861,0.0,2.611,438.838,0.0
1.3568,9.04544989267985,0.0,2.611,438.838,0.0
1.3619,9.079337120056152,0.0,2.475,446.572,0.0
1.3679,9.11939779917399,0.0,2.475,446.572,0.0
1.3730,9.153302510579428,0.0,2.475,446.572,0.0
1.3781,9.187250137329102,0.0,2.475,446.572,0.0
1.3832,9.221158027648926,0.0,4.531,469.248,0.0
1.3901,9.267651240030924,0.0,4.531,469.248,0.0
1.3952,9.301555951436361,0.0,4.531,469.248,0.0
1.4003,9.335463841756185,0.0,4.617,481.553,0.0
1.4122,9.414348602294922,0.0,4.617,481.553,0.0
1.4172,9.44826602935791,0.0,4.617,481.553,0.0
1.4223,9.48218027750651,0.0,4.617,481.553,0.0
1.4274,9.516048431396484,0.0,4.28,495.615,0.0
1.4362,9.574348131815592,0.0,4.28,495.615,0.0
1.4412,9.608262379964193,0.0,4.28,495.615,0.0
1.4463,9.642168680826822,0.0,4.28,495.615,0.0
1.4514,9.676052729288736,0.0,3.834,504.492,0.0
1.4574,9.715936978658041,0.0,3.834,504.492,0.0
1.4630,9.753174781799316,0.0,3.834,504.492,0.0
1.4681,9.78710651397705,0.0,3.834,504.492,0.0
1.4731,9.820988972981771,0.0,4.008,518.818,0.0
1.4801,9.867661794026693,0.0,4.008,518.818,0.0
1.4852,9.901564915974935,0.0,4.008,518.818,0.0
1.4903,9.935464859008789,0.0,4.008,518.818,0.0
1.4954,9.969358444213867,0.0,3.327,527.344,0.0
1.5042,10.02767562866211,0.0,3.327,527.344,0.0
1.5108,10.071857770284016,0.0,3.327,527.344,0.0
1.5159,10.106159845987957,0.0,3.327,527.344,0.0
1.5216,10.144052505493164,0.0,3.505,540.0,0.0
1.5277,10.184410413106281,0.0,3.505,540.0,0.0
1.5328,10.218575795491535,0.0,3.505,540.0,0.0
1.5379,10.252647399902344,0.0,4.407,555.645,0.0
1.5464,10.309104919433594,0.0,4.407,555.645,0.0
1.5515,10.343454678853352,0.0,4.407,555.645,0.0
1.5567,10.377721786499023,0.0,4.407,555.645,0.0
1.5618,10.411728223164875,0.0,4.407,555.645,0.0
1.5668,10.445648829142254,0.0,5.15,576.563,0.0
1.5750,10.500251452128094,0.0,5.15,576.563,0.0
1.5801,10.534143447875977,0.0,5.15,576.563,0.0
1.5852,10.56803544362386,0.0,5.754,594.756,0.0
1.5921,10.614202817281086,0.0,5.754,594.756,0.0
1.5972,10.648261706034344,0.0,5.754,594.756,0.0
1.6024,10.682458877563477,0.0,5.754,594.756,0.0
1.6090,10.72665850321452,0.0,5.855,614.268,0.0
1.6162,10.774946212768555,0.0,5.855,614.268,0.0
1.6213,10.808871587117512,0.0,5.855,614.268,0.0
1.6269,10.845980644226074,0.0,5.855,614.268,0.0
1.6320,10.879902839660645,0.0,5.677,631.758,0.0
1.6381,10.920872688293457,0.0,5.677,631.758,0.0
1.6432,10.9547758102417,0.0,5.677,631.758,0.0
1.6483,10.988680521647137,0.0,5.677,631.758,0.0
1.6534,11.02256139119466,0.0,5.749,647.754,0.0
1.6594,11.062699953715008,0.0,5.749,647.754,0.0
1.6645,11.096609433492024,0.0,5.749,647.754,0.0
1.6696,11.130483945210774,0.0,5.749,647.754,0.0
1.6747,11.164377530415852,0.0,5.583,663.398,0.0
1.6822,11.21448040008545,0.0,5.583,663.398,0.0
1.6873,11.248404184977215,0.0,5.583,663.398,0.0
1.6923,11.282288233439129,0.0,5.196,676.582,0.0
1.6991,11.327492396036785,0.0,5.196,676.582,0.0
1.7042,11.361384391784668,0.0,5.196,676.582,0.0
1.7108,11.405237515767414,0.0,4.832,688.975,0.0
1.7191,11.460884412129719,0.0,4.832,688.975,0.0
1.7242,11.494805018107098,0.0,4.832,688.975,0.0
1.7293,11.528690656026203,0.0,4.832,688.975,0.0
1.7344,11.56255563100179,0.0,3.769,696.621,0.0
1.7411,11.60757064819336,0.0,3.769,696.621,0.0
1.7462,11.641570727030437,0.0,3.769,696.621,0.0
1.7513,11.675535837809246,0.0,3.769,696.621,0.0
1.7564,11.70941988627116,0.0,4.288,715.078,0.0
1.7653,11.768705050150555,0.0,4.288,715.078,0.0
1.7704,11.802604993184406,0.0,4.288,715.078,0.0
1.7755,11.836514472961426,0.0,4.288,715.078,0.0
1.7806,11.870392163594563,0.0,4.288,715.078,0.0
1.7856,11.904287338256836,0.0,4.974,733.535,0.0
1.7932,11.954336166381836,0.0,4.974,733.535,0.0
1.7982,11.988274256388348,0.0,4.974,733.535,0.0
1.8033,12.022159894307453,0.0,6.718,761.133,0.0
1.8111,12.07382361094157,0.0,6.718,761.133,0.0
1.8162,12.107715606689453,0.0,6.718,761.133,0.0
1.8212,12.14160442352295,0.0,6.718,761.133,0.0
1.8263,12.17549482981364,0.0,7.374,786.006,0.0
1.8349,12.23278522491455,0.0,7.374,786.006,0.0
1.8400,12.266704241434734,0.0,7.374,786.006,0.0
1.8456,12.303721110026043,0.0,7.374,786.006,0.0
1.8506,12.337630589803059,0.0,6.822,804.287,0.0
1.8566,12.377533912658691,0.0,6.822,804.287,0.0
1.8617,12.411441802978516,0.0,6.822,804.287,0.0
1.8668,12.445340156555176,0.0,6.822,804.287,0.0
1.8719,12.479209899902344,0.0,6.822,828.193,0.0
1.8791,12.527435620625813,0.0,6.822,828.193,0.0
1.8842,12.561362584431965,0.0,6.822,828.193,0.0
1.8893,12.595257759094238,0.0,6.822,828.193,0.0
1.8943,12.628906567891438,0.0,6.909,848.584,0.0
1.9029,12.6860507329305,0.0,6.909,848.584,0.0
1.9095,12.729789415995281,0.0,6.909,848.584,0.0
1.9146,12.763711611429851,0.0,6.909,848.584,0.0
1.9196,12.797592480977375,0.0,6.677,869.941,0.0
1.9256,12.83762772878011,0.0,6.677,869.941,0.0
1.9307,12.871521313985188,0.0,6.677,869.941,0.0
1.9358,12.905426025390625,0.0,6.677,869.941,0.0
1.9409,12.939300537109375,0.0,6.316,890.244,0.0
1.9490,12.993356386820476,0.0,6.316,890.244,0.0
1.9559,13.03953965504964,0.0,6.316,890.244,0.0
1.9610,13.073441187540691,0.0,6.468,910.02,0.0
1.9691,13.127172787984211,0.0,6.468,910.02,0.0
1.9742,13.161080678304035,0.0,6.468,910.02,0.0
1.9792,13.19498856862386,0.0,6.468,910.02,0.0
1.9843,13.2288392384847,0.0,6.644,933.047,0.0
1.9933,13.288672765096027,0.0,6.644,933.047,0.0
1.9984,13.322795232137043,0.0,6.644,933.047,0.0
2.0036,13.3570130666097,0.0,6.644,952.383,0.0
2.0142,13.427728017171223,0.0,6.644,952.383,0.0
2.0193,13.462114334106445,0.0,6.644,952.383,0.0
2.0245,13.496667544047039,0.0,6.644,952.383,0.0
2.0296,13.530882199605305,0.0,6.454,969.961,0.0
2.0358,13.571739196777344,0.0,6.454,969.961,0.0
2.0409,13.605702718098957,0.0,6.454,969.961,0.0
2.0460,13.639973004659016,0.0,6.454,969.961,0.0
2.0511,13.67426872253418,0.0,6.746,993.955,0.0
2.0581,13.720703125,0.0,6.746,993.955,0.0
2.0659,13.77285321553548,0.0,6.746,993.955,0.0
2.0710,13.80691369374593,0.0,6.952,1014.785,0.0
2.0800,13.866340319315594,0.0,6.952,1014.785,0.0
2.0850,13.900326093037922,0.0,6.952,1014.785,0.0
2.0901,13.93422285715739,0.0,6.952,1014.785,0.0
2.0952,13.968108495076496,0.0,7.127,1039.746,0.0
2.1039,14.026176134745281,0.0,7.127,1039.746,0.0
2.1106,14.070766766866047,0.0,7.127,1039.746,0.0
2.1157,14.10483996073405,0.0,7.444,1062.949,0.0
2.1250,14.166957537333172,0.0,7.444,1062.949,0.0
2.1302,14.20118014017741,0.0,7.444,1062.949,0.0
2.1353,14.235178629557293,0.0,7.444,1062.949,0.0
2.1404,14.269137382507324,0.0,8.091,1092.217,0.0
2.1489,14.326106707255047,0.0,8.091,1092.217,0.0
2.1540,14.360036849975586,0.0,8.091,1092.217,0.0
2.1591,14.394011497497559,0.0,8.091,1092.217,0.0
2.1642,14.427927335103352,0.0,8.464,1122.012,0.0
2.1741,14.493711789449055,0.0,8.464,1122.012,0.0
2.1791,14.527638753255207,0.0,8.464,1122.012,0.0
2.1842,14.561591148376465,0.0,8.464,1122.012,0.0
2.1893,14.595540364583332,0.0,8.306,1149.609,0.0
2.1969,14.646139144897461,0.0,8.306,1149.609,0.0
2.2021,14.680369695027668,0.0,8.306,1149.609,0.0
2.2087,14.724454879760742,0.0,8.306,1149.609,0.0
2.2138,14.758488337198894,0.0,8.748,1180.459,0.0
2.2209,14.806048075358074,0.0,8.748,1180.459,0.0
2.2269,14.846328099568684,0.0,8.748,1180.459,0.0
2.2321,14.880375862121582,0.0,8.826,1206.738,0.0
2.2419,14.946047465006512,0.0,8.826,1206.738,0.0
2.2470,14.979971249898274,0.0,8.826,1206.738,0.0
2.2521,15.01386006673177,0.0,8.826,1206.738,0.0
2.2572,15.047775904337566,0.0,8.599,1234.512,0.0
2.2659,15.106004079182942,0.0,8.599,1234.512,0.0
2.2710,15.13992468516032,0.0,8.599,1234.512,0.0
2.2761,15.17381985982259,0.0,8.599,1234.512,0.0
2.2816,15.210928916931152,0.0,8.876,1265.801,0.0
2.2899,15.26605765024821,0.0,8.876,1265.801,0.0
2.2950,15.300219853719074,0.0,8.876,1265.801,0.0
2.3001,15.334219932556152,0.0,8.877,1290.234,0.0
2.3099,15.399308204650879,0.0,8.877,1290.234,0.0
2.3150,15.433260599772137,0.0,8.877,1290.234,0.0
2.3201,15.467294057210285,0.0,8.877,1290.234,0.0
2.3252,15.501254399617512,0.0,8.562,1318.711,0.0
2.3360,15.573368072509766,0.0,8.562,1318.711,0.0
2.3411,15.607280731201172,0.0,8.562,1318.711,0.0
2.3462,15.641190210978191,0.0,8.93,1346.309,0.0
2.3549,15.699272155761719,0.0,8.93,1346.309,0.0
2.3600,15.733283360799152,0.0,8.93,1346.309,0.0
2.3651,15.76720078786214,0.0,9.183,1372.939,0.0
2.3749,15.832581520080566,0.0,9.183,1372.939,0.0
2.3800,15.866610209147137,0.0,9.183,1372.939,0.0
2.3851,15.900980631510418,0.0,9.348,1401.592,0.0
2.3959,15.972665150960285,0.0,9.348,1401.592,0.0
2.4010,16.00686232248942,0.0,9.348,1401.592,0.0
2.4076,16.050848960876465,0.0,9.348,1401.592,0.0
2.4127,16.084968249003094,0.0,10.125,1438.154,0.0
2.4199,16.132763226826984,0.0,10.125,1438.154,0.0
2.4250,16.166965166727703,0.0,10.125,1438.154,0.0
2.4301,16.200987497965496,0.0,10.83,1471.113,0.0
2.4420,16.279762585957844,0.0,10.83,1471.113,0.0
2.4471,16.313692728678387,0.0,10.83,1471.113,0.0
2.4521,16.347578366597492,0.0,10.83,1471.113,0.0
2.4572,16.3814640045166,0.0,12.086,1516.465,0.0
2.4640,16.4265235265096,0.0,12.086,1516.465,0.0
2.4691,16.46053632100423,0.0,12.086,1516.465,0.0
2.4742,16.494496663411457,0.0,12.086,1516.465,0.0
2.4793,16.528476079305012,0.0,12.432,1557.773,0.0
2.4879,16.585841178894043,0.0,12.432,1557.773,0.0
2.4930,16.619761784871418,0.0,12.432,1557.773,0.0
2.4985,16.656872431437176,0.0,12.111,1590.908,0.0
2.5079,16.719322204589844,0.0,12.111,1590.908,0.0
2.5146,16.764238675435383,0.0,12.111,1590.908,0.0
2.5198,16.798537572224934,0.0,12.111,1590.908,0.0
2.5249,16.83287779490153,0.0,11.793,1629.58,0.0
2.5322,16.88136577606201,0.0,11.793,1629.58,0.0
2.5373,16.915356318155926,0.0,11.793,1629.58,0.0
2.5424,16.949346860249836,0.0,11.398,1662.012,0.0
2.5529,17.019656499226887,0.0,11.398,1662.012,0.0
2.5580,17.05361048380534,0.0,11.398,1662.012,0.0
2.5631,17.087602615356445,0.0,11.398,1694.619,0.0
2.5729,17.15251922607422,0.0,11.398,1694.619,0.0
2.5780,17.18644618988037,0.0,11.398,1694.619,0.0
2.5830,17.220325469970703,0.0,11.398,1694.619,0.0
2.5881,17.254287401835125,0.0,11.566,1733.906,0.0
2.5969,17.31237570444743,0.0,11.566,1733.906,0.0
2.6049,17.36581007639567,0.0,11.566,1733.906,0.0
2.6115,17.4100128809611,0.0,11.254,1766.162,0.0
2.6179,17.452445030212402,0.0,11.254,1766.162,0.0
2.6229,17.48627821604411,0.0,11.254,1766.162,0.0
2.6281,17.520511945088703,0.0,11.645,1800.879,0.0
2.6379,17.585891087849934,0.0,11.645,1800.879,0.0
2.6431,17.620344161987305,0.0,11.645,1800.879,0.0
2.6481,17.654318809509277,0.0,11.645,1800.879,0.0
2.6532,17.688241004943848,0.0,11.821,1840.869,0.0
2.6619,17.745755513509113,0.0,11.821,1840.869,0.0
2.6670,17.77977466583252,0.0,11.821,1840.869,0.0
2.6721,17.813711166381836,0.0,11.821,1840.869,0.0
2.6772,17.84786542256673,0.0,12.292,1884.639,0.0
2.6859,17.905831336975098,0.0,12.292,1884.639,0.0
2.6910,17.93976624806722,0.0,12.292,1884.639,0.0
2.6961,17.97378381093343,0.0,12.292,1884.639,0.0
2.7012,18.007701237996418,0.0,11.954,1922.607,0.0
2.7099,18.06570847829183,0.0,11.954,1922.607,0.0
2.7155,18.10314178466797,0.0,11.954,1922.607,0.0
2.7206,18.137062390645344,0.0,11.954,1922.607,0.0
2.7256,18.17095438639323,0.0,11.667,1956.533,0.0
2.7318,18.21182409922282,0.0,11.667,1956.533,0.0
2.7369,18.24589252471924,0.0,11.667,1956.533,0.0
2.7420,18.28018347422282,0.0,11.667,1956.533,0.0
2.7471,18.31425666809082,0.0,11.484,1994.502,0.0
2.7549,18.36581865946452,0.0,11.484,1994.502,0.0
2.7600,18.3998966217041,0.0,11.484,1994.502,0.0
2.7669,18.446016311645508,0.0,11.82,2031.855,0.0
2.7758,18.50553035736084,0.0,11.82,2031.855,0.0
2.7809,18.53944460550944,0.0,11.82,2031.855,0.0
2.7860,18.57343037923177,0.0,11.82,2031.855,0.0
2.7911,18.607492446899414,0.0,13.025,2079.316,0.0
2.8000,18.666915893554688,0.0,13.025,2079.316,0.0
2.8068,18.712108929951984,0.0,13.025,2079.316,0.0
2.8119,18.74601682027181,0.0,13.395,2120.01,0.0
2.8208,18.805492719014484,0.0,13.395,2120.01,0.0
2.8264,18.84252707163493,0.0,13.395,2120.01,0.0
2.8315,18.876434961954754,0.0,13.395,2120.01,0.0
2.8365,18.91031265258789,0.0,13.859,2162.637,0.0
2.8426,18.950756390889484,0.0,13.859,2162.637,0.0
2.8477,18.984824816385906,0.0,13.859,2162.637,0.0
2.8528,19.018791516621906,0.0,14.295,2204.561,0.0
2.8620,19.080125490824383,0.0,14.295,2204.561,0.0
