time_s,meas_cm_s
4.747806787490845,47.963
4.7804765701293945,48.115
4.7804765701293945,48.115
4.812305212020874,47.944
4.844708204269409,47.756
4.844708204269409,46.587
4.87612771987915,48.022
4.908334255218506,47.756
4.908334255218506,46.838
4.940377950668335,47.682
4.940377950668335,47.15
4.9721643924713135,47.684
5.004114151000977,47.579
5.004114151000977,47.579
5.036324977874756,47.472
5.068354368209839,47.579
5.068354368209839,47.579
5.099851369857788,47.862
5.13235878944397,47.699
5.13235878944397,47.876
5.164684772491455,47.699
5.198546648025513,47.034
5.198546648025513,46.421
5.228168249130249,48.948
5.2605674266815186,48.076
5.2605674266815186,47.057
5.29244327545166,47.706
5.29244327545166,45.704
5.324095726013184,47.773
5.356122016906738,48.193
5.356122016906738,47.493
5.388050317764282,48.003
5.420060634613037,47.706
5.420060634613037,48.142
5.452761173248291,48.142
5.483927011489868,48.142
5.483927011489868,48.142
5.516220808029175,48.142
5.547829627990723,48.247
5.547829627990723,48.426
5.5799009799957275,48.195
5.5799009799957275,47.613
5.612659454345703,45.66
5.644096612930298,48.986
5.644096612930298,47.846
5.676290035247803,46.857
5.708131313323975,47.131
5.708131313323975,46.025
5.740215301513672,47.781
5.7718658447265625,48.612
5.7718658447265625,47.254
5.804363489151001,47.77
5.83666467666626,46.346
5.83666467666626,46.823
5.86830472946167,47.359
5.86830472946167,47.359
5.900543212890625,48.058
5.93195366859436,46.785
5.93195366859436,48.041
5.964564085006714,47.696
5.998536109924316,47.211
5.998536109924316,48.481
6.027950286865234,47.634
6.060588121414185,48.446
6.060588121414185,48.723
6.091987133026123,47.641
6.12455415725708,47.226
6.12455415725708,46.986
6.1566877365112305,48.196
6.188153266906738,48.126
6.188153266906738,46.717
6.2203216552734375,47.282
6.252225875854492,46.207
6.252225875854492,46.615
6.2837913036346436,47.622
6.2837913036346436,47.622
6.316236257553101,48.159
6.348002672195435,47.43
6.348002672195435,47.499
6.380482912063599,47.637
6.412597417831421,47.637
6.412597417831421,47.989
6.443745136260986,47.728
6.4760942459106445,47.479
6.4760942459106445,47.282
6.508047342300415,47.757
6.540777206420898,47.847
6.540777206420898,47.97
6.571999788284302,48.16
6.571999788284302,47.186
6.604703426361084,48.327
6.636689901351929,48.576
6.636689901351929,47.535
6.667831897735596,47.535
6.700313329696655,47.463
6.700313329696655,47.842
6.732320785522461,48.505
6.764103651046753,48.389
6.764103651046753,47.992
6.79824161529541,47.59
6.828022003173828,48.453
6.828022003173828,48.775
6.860211610794067,47.384
6.892064571380615,47.384
6.892064571380615,47.249
6.924511909484863,47.099
6.955951929092407,47.384
6.955951929092407,48.141
6.988282680511475,47.785
6.988282680511475,47.903
7.020576477050781,47.322
7.051802158355713,47.786
7.051802158355713,47.701
7.084721088409424,47.786
7.116395711898804,47.786
7.116395711898804,47.108
7.14871621131897,47.552
7.180489540100098,46.502
7.180489540100098,46.502
7.211908578872681,47.468
7.244407415390015,47.844
7.244407415390015,48.002
7.276419401168823,47.275
7.308057546615601,47.525
7.308057546615601,47.281
7.339923858642578,47.139
7.3725221157073975,47.943
7.3725221157073975,48.283
7.403920650482178,47.684
7.403920650482178,48.166
7.4359447956085205,47.386
7.467998027801514,47.684
7.467998027801514,47.943
7.499946117401123,48.215
7.5321362018585205,47.926
7.5321362018585205,47.571
7.563902378082275,46.961
7.5982160568237305,47.677
7.5982160568237305,47.825
7.628637790679932,47.825
7.660121917724609,47.624
7.660121917724609,47.624
7.6919660568237305,47.838
7.724236011505127,47.348
7.724236011505127,47.348
7.756500005722046,48.122
7.756500005722046,46.604
7.788280010223389,47.953
7.820541858673096,47.846
7.820541858673096,47.613
7.851957559585571,47.613
7.884472131729126,46.725
7.884472131729126,48.164
7.916566848754883,48.164
7.948551177978516,48.519
7.948551177978516,47.886
7.980467319488525,47.245
8.012772560119629,47.49
8.012772560119629,48.494
8.043914556503296,48.954
8.076177597045898,47.752
8.076177597045898,47.586
8.10873007774353,47.586
8.10873007774353,47.514
8.139772415161133,47.715
8.171708822250366,47.406
8.171708822250366,47.586
8.204413652420044,47.386
8.236255884170532,47.557
8.236255884170532,47.557
8.268504619598389,47.016
8.300146579742432,47.406
8.300146579742432,47.843
8.33236312866211,47.54
8.364209651947021,48.204
8.364209651947021,47.184
8.397954225540161,47.184
8.427961826324463,47.769
8.427961826324463,47.595
8.460657835006714,48.11
8.49197244644165,47.551
8.49197244644165,47.827
8.524336099624634,46.987
8.5558021068573,46.987
8.5558021068573,48.543
8.58835220336914,47.948
8.58835220336914,48.505
8.619802474975586,47.679
8.652536869049072,47.312
8.652536869049072,47.761
8.68467926979065,48.103
8.715779542922974,48.651
8.715779542922974,47.773
8.748272895812988,48.481
8.780245542526245,48.249
8.780245542526245,47.428
8.811732530593872,48.026
8.84386420249939,47.47
8.84386420249939,47.762
8.875985383987427,47.593
8.908356189727783,47.593
8.908356189727783,47.593
8.940807342529297,47.225
8.972750902175903,47.593
8.972750902175903,48.595
9.004221200942993,46.315
9.004221200942993,48.232
9.036349534988403,46.686
9.068507432937622,47.127
9.068507432937622,47.826
9.100215911865234,46.991
9.131880521774292,47.127
9.131880521774292,48.51
9.164515256881714,48.696
9.197898149490356,47.35
9.197898149490356,46.399
9.228471040725708,48.413
9.259909391403198,47.383
9.259909391403198,47.383
9.292595148086548,47.383
9.324463605880737,47.383
9.324463605880737,47.76
9.356156587600708,47.338
9.356156587600708,47.418
9.38831615447998,47.144
9.420471429824829,46.772
9.420471429824829,48.6
9.45268988609314,47.045
9.484743356704712,48.359
9.484743356704712,48.359
9.516573190689087,47.29
9.548640727996826,48.548
9.548640727996826,47.679
9.580294132232666,48.084
9.61217212677002,46.883
9.61217212677002,46.773
9.644593000411987,48.98
9.644593000411987,47.888
9.676477670669556,49.019
9.707961320877075,48.461
9.707961320877075,47.415
9.739894151687622,48.43
9.772250175476074,47.69
9.772250175476074,47.946
9.804038286209106,47.946
9.835864305496216,47.69
9.835864305496216,47.415
9.86840534210205,36.576
9.900649547576904,-32.572
9.900649547576904,-36.506
9.932236671447754,-37.434
9.964665174484253,-40.063
9.964665174484253,-40.687
9.99799394607544,-41.162
9.99799394607544,-41.018
10.028176307678223,-40.646
10.060670137405396,-41.776
10.060670137405396,-40.601
10.092038869857788,-41.018
10.124485731124878,-41.162
10.124485731124878,-42.302
10.156474113464355,-41.823
10.188162088394165,-41.279
10.188162088394165,-42.331
10.219866514205933,-41.574
10.25232744216919,-41.647
10.25232744216919,-41.987
10.284404993057251,-41.36
10.316463470458984,-41.647
10.316463470458984,-42.397
10.347765684127808,-41.84
10.347765684127808,-43.063
10.379806518554688,-41.118
10.412417888641357,-42.992
10.412417888641357,-42.992
10.444522857666016,-42.22
10.476651191711426,-42.037
10.476651191711426,-40.408
10.50851035118103,-41.676
10.540344476699829,-41.676
10.540344476699829,-41.75
10.57240343093872,-41.75
10.60444712638855,-42.392
10.60444712638855,-42.001
10.636380672454834,-41.711
10.636380672454834,-42.856
10.66871190071106,-42.398
10.700769901275635,-42.398
10.700769901275635,-43.546
10.732726573944092,-43.119
10.764356851577759,-42.662
10.764356851577759,-41.437
10.797783613204956,-40.034
10.828354358673096,-42.902
10.828354358673096,-41.882
10.86055040359497,-42.28
10.892147302627563,-43.163
10.892147302627563,-41.647
10.923947095870972,-42.05
10.95629620552063,-43.003
10.95629620552063,-42.151
10.988149642944336,-41.204
11.020444869995117,-41.35
11.020444869995117,-42.506
11.052283763885498,-42.31
11.052283763885498,-41.88
11.08443307876587,-41.683
11.11652135848999,-41.6
11.11652135848999,-42.055
11.147938013076782,-41.803
11.180333375930786,-41.88
11.180333375930786,-41.88
11.211909055709839,-41.782
11.244372129440308,-42.69
11.244372129440308,-42.424
11.27653431892395,-42.424
11.308069944381714,-42.424
11.308069944381714,-41.722
11.34074068069458,-42.717
11.34074068069458,-42.717
11.371877431869507,-41.62
11.404649257659912,-41.748
11.404649257659912,-42.114
11.436620473861694,-41.592
11.468779563903809,-40.853
11.468779563903809,-42.791
11.500408172607422,-42.791
11.53183126449585,-42.038
11.53183126449585,-41.654
11.564482927322388,-40.932
11.597949266433716,-42.397
11.597949266433716,-41.6
11.628075122833252,-41.6
11.660494089126587,-41.6
11.660494089126587,-41.387
11.692144632339478,-42.072
11.724393129348755,-42.945
11.724393129348755,-42.661
11.75631308555603,-41.7
11.75631308555603,-41.598
11.788120031356812,-42.195
11.8204026222229,-42.742
11.8204026222229,-41.839
11.852128982543945,-41.762
11.88448452949524,-41.762
11.88448452949524,-41.762
11.91675090789795,-41.216
11.948381900787354,-42.277
11.948381900787354,-42.023
11.979766845703125,-40.886
12.012624740600586,-42.101
12.012624740600586,-41.258
12.044447422027588,-41.09
12.044447422027588,-41.96
12.076062202453613,-41.337
12.107800722122192,-41.679
12.107800722122192,-41.851
12.140235424041748,-42.092
12.172605752944946,-41.851
12.172605752944946,-41.851
12.204432487487793,-41.529
12.236577033996582,-42.468
12.236577033996582,-42.346
12.267850399017334,-41.834
12.300486326217651,-40.891
12.300486326217651,-41.72
12.332636833190918,-40.715
12.332636833190918,-41.231
12.364298582077026,-40.807
12.398587703704834,-41.258
12.398587703704834,-41.258
12.428065776824951,-42.188
12.460256814956665,-42.068
12.460256814956665,-43.44
12.491835594177246,-42.171
12.523952960968018,-42.423
12.523952960968018,-43.197
12.556747913360596,-42.276
12.588595151901245,-42.276
12.588595151901245,-42.276
12.619914770126343,-42.09
12.652072191238403,-41.751
12.652072191238403,-41.131
12.684459686279297,-41.285
12.684459686279297,-41.608
12.715893507003784,-41.455
12.748363018035889,-41.0
12.748363018035889,-41.455
12.780095338821411,-41.356
12.812669515609741,-41.356
12.812669515609741,-40.947
12.84424114227295,-40.037
12.87649917602539,-42.041
12.87649917602539,-42.162
12.908174753189087,-41.645
12.940688133239746,-42.376
12.940688133239746,-41.889
12.971983671188354,-42.54
13.003904581069946,-42.702
13.003904581069946,-42.273
13.036325931549072,-42.663
13.036325931549072,-42.054
13.067861557006836,-42.902
13.099974393844604,-42.202
13.099974393844604,-41.578
13.132365226745605,-41.354
13.164150714874268,-42.054
13.164150714874268,-42.38
13.198071956634521,-41.196
13.228555679321289,-41.655
13.228555679321289,-41.578
13.25999116897583,-41.109
13.291921615600586,-41.574
13.291921615600586,-42.32
13.323925256729126,-41.49
13.323925256729126,-41.588
13.356243133544922,-41.751
13.38863205909729,-41.588
13.38863205909729,-41.751
13.419986009597778,-41.111
13.452428817749023,-41.111
13.452428817749023,-40.779
13.484532833099365,-41.841
13.516398191452026,-41.743
13.516398191452026,-42.258
13.547708511352539,-41.901
13.579990148544312,-41.743
13.579990148544312,-42.587
13.612253189086914,-42.459
13.612253189086914,-41.507
13.644593715667725,-42.181
13.675961017608643,-40.305
13.675961017608643,-41.954
13.707858085632324,-42.635
13.740601778030396,-41.597
13.740601778030396,-41.597
13.77209758758545,-41.388
13.804470777511597,-41.831
13.804470777511597,-42.265
13.83656620979309,-42.805
13.867835283279419,-42.539
13.867835283279419,-41.604
13.89985728263855,-42.014
13.93195366859436,-42.014
13.93195366859436,-42.614
13.9642014503479,-41.636
13.998336553573608,-41.636
13.998336553573608,-41.963
14.028143405914307,-42.044
14.028143405914307,-41.383
14.06029462814331,-42.885
14.092123985290527,-41.733
14.092123985290527,-42.463
14.123929023742676,-42.193
14.155934810638428,-41.619
14.155934810638428,-41.619
14.188514947891235,-41.198
14.22006368637085,-41.974
14.22006368637085,-42.515
14.252273321151733,-41.548
14.284228324890137,-41.42
14.284228324890137,-41.67
14.31656289100647,-42.317
14.31656289100647,-41.563
14.347820281982422,-41.986
14.380187749862671,-41.518
14.380187749862671,-41.827
14.41236424446106,-42.422
14.444555282592773,-41.827
14.444555282592773,-41.827
14.476648807525635,-43.142
14.507779121398926,-42.612
14.507779121398926,-43.402
14.539986848831177,-41.544
14.57273006439209,-41.751
14.57273006439209,-42.451
14.603821754455566,-42.293
14.63588261604309,-41.588
14.63588261604309,-41.076
14.668686151504517,-41.628
14.700473546981812,-41.521
14.700473546981812,-41.616
14.73235273361206,-41.436
14.73235273361206,-41.521
14.764060735702515,-41.521
14.797522783279419,-41.998
14.797522783279419,-42.548
14.828674554824829,-43.165
14.860312938690186,-41.716
14.860312938690186,-42.383
14.892566919326782,-42.454
14.924586057662964,-42.126
14.924586057662964,-41.721
14.956593036651611,-42.126
14.988580465316772,-42.441
14.988580465316772,-43.033
15.020602703094482,-41.631
15.052211284637451,-41.559
15.052211284637451,-42.124
15.084261178970337,-41.609
15.084261178970337,-41.495
15.116538524627686,-41.631
15.148131847381592,-41.631
15.148131847381592,-40.915
15.180046796798706,-41.993
15.212556600570679,-41.806
15.212556600570679,-42.648
15.244207859039307,-42.167
15.275774478912354,-42.438
15.275774478912354,-42.167
15.308630228042603,-42.417
15.34075117111206,-41.799
15.34075117111206,-42.333
15.372517585754395,-42.333
15.403961658477783,-41.371
15.403961658477783,-42.081
15.436487674713135,-42.34
15.436487674713135,-41.733
15.467912197113037,-41.217
15.500262022018433,-42.292
15.500262022018433,-42.448
15.53212308883667,-42.76
15.563939332962036,-41.708
15.563939332962036,-41.443
15.598320960998535,-42.351
15.628257989883423,-41.974
15.628257989883423,-42.403
15.660212278366089,-41.428
15.692331314086914,-40.9
15.692331314086914,-41.778
15.724480152130127,-40.299
15.756337881088257,-42.278
15.756337881088257,-42.874
15.788350820541382,-41.651
15.82065463066101,-41.549
15.82065463066101,-42.043
15.851832628250122,-42.136
15.851832628250122,-41.416
15.884412050247192,-42.211
15.916274785995483,-41.997
15.916274785995483,-41.603
15.948457717895508,-42.465
15.980632305145264,-41.873
15.980632305145264,-42.213
16.01182198524475,-41.61
16.04454255104065,-41.925
16.04454255104065,-42.786
16.075846910476685,-41.578
16.10856294631958,-41.578
16.10856294631958,-42.09
16.13980722427368,-40.827
16.172781705856323,-40.994
16.172781705856323,-42.093
16.203872442245483,-42.215
16.203872442245483,-42.058
16.2364764213562,-42.273
16.268134355545044,-42.093
16.268134355545044,-42.215
16.300623416900635,-42.53
16.331855535507202,-42.212
16.331855535507202,-42.742
16.364119052886963,-42.53
16.39865779876709,-42.53
16.39865779876709,-43.186
16.428236722946167,-42.868
16.46038842201233,-41.356
16.46038842201233,-41.62
16.492619276046753,-39.836
16.524563550949097,-42.53
16.524563550949097,-42.098
16.556374311447144,-41.223
16.556374311447144,-40.918
16.5883891582489,-40.777
16.62038803100586,-41.166
16.62038803100586,-41.019
16.65186095237732,-41.85
16.684091806411743,-41.85
16.684091806411743,-41.442
16.7166907787323,-42.527
16.748451948165894,-42.19
16.748451948165894,-41.998
16.780786752700806,-41.469
16.812265872955322,-41.662
16.812265872955322,-43.113
16.844130277633667,-42.008
16.876009702682495,-42.008
16.876009702682495,-42.008
16.907964944839478,-42.008
16.939796209335327,-41.466
16.939796209335327,-42.001
16.972262382507324,-42.001
16.972262382507324,-41.688
17.004575490951538,-41.856
17.035991191864014,-41.562
17.035991191864014,-41.688
17.067819118499756,-41.455
17.10017204284668,-41.795
17.10017204284668,-41.688
17.132214546203613,-42.492
17.163928747177124,-40.59
17.163928747177124,-44.447
17.198593854904175,-43.579
17.228036403656006,-42.19
17.228036403656006,-43.061
17.260420560836792,-41.837
17.29242968559265,-41.907
17.29242968559265,-41.907
17.32389521598816,-41.386
17.356209754943848,-41.707
17.356209754943848,-41.837
17.388020277023315,-42.205
17.388020277023315,-42.814
17.42069435119629,-42.438
17.45256233215332,-42.438
17.45256233215332,-41.767
17.484116315841675,-42.341
17.51607322692871,-42.341
17.51607322692871,-41.344
17.548656225204468,-41.253
17.57989811897278,-40.786
17.57989811897278,-42.967
17.611812829971313,-42.707
17.644742965698242,-42.707
17.644742965698242,-43.406
17.676594018936157,-41.183
17.676594018936157,-42.356
17.707907915115356,-42.748
17.740570306777954,-42.487
17.740570306777954,-42.487
17.772139072418213,-41.952
17.804088592529297,-42.397
17.804088592529297,-42.397
17.835837364196777,-41.799
17.868752241134644,-41.799
17.868752241134644,-42.127
17.900721073150635,-41.952
17.93197011947632,-41.846
17.93197011947632,-42.338
17.964297771453857,-41.467
17.997761487960815,-40.139
17.997761487960815,-42.181
18.028125524520874,-42.3
18.028125524520874,-42.3
18.060104846954346,-42.473
18.092456579208374,-41.496
18.092456579208374,-42.776
18.12410569190979,-42.667
18.1566104888916,-42.738
18.1566104888916,-42.667
18.188751459121704,-42.667
18.219995498657227,-41.682
18.219995498657227,-42.246
18.251957893371582,-41.904
18.284253120422363,-41.03
18.284253120422363,-41.03
18.31580924987793,-41.738
18.348732471466064,-41.738
18.348732471466064,-41.943
18.38015580177307,-41.636
18.38015580177307,-41.204
18.412186861038208,-41.677
18.4439914226532,-41.54
18.4439914226532,-41.915
18.47647762298584,-41.722
18.507934093475342,-41.158
18.507934093475342,-42.993
18.540546417236328,-42.747
18.572309255599976,-42.469
18.572309255599976,-42.653
18.60382604598999,-41.308
18.60382604598999,-42.493
18.635809421539307,-42.493
18.667980670928955,-41.947
18.699747562408447,-41.323
18.699747562408447,-43.265
18.73211359977722,-42.479
18.73211359977722,-41.04
18.76461911201477,-43.38
18.797924518585205,-42.597
18.797924518585205,-42.747
18.82867670059204,-42.134
18.86062979698181,-42.479
18.86062979698181,-42.828
18.89260721206665,-42.597
18.9242205619812,-41.314
18.9242205619812,-41.765
18.956682443618774,-40.669
18.988216638565063,-42.012
18.988216638565063,-42.602
19.02011466026306,-42.602
19.02011466026306,-42.383
19.051843881607056,-42.557
19.084403038024902,-42.557
19.084403038024902,-42.092
19.11614465713501,-42.545
19.14791226387024,-41.732
19.14791226387024,-41.35
19.180522441864014,-42.687
19.21196746826172,-42.313
19.21196746826172,-42.092
19.244013786315918,-42.354
19.2761390209198,-41.366
19.2761390209198,-42.384
19.30777359008789,-41.817
19.339789390563965,-41.66
19.339789390563965,-41.793
19.37178897857666,-41.16
19.403921842575073,-40.975
19.403921842575073,-41.104
19.43619680404663,-41.104
19.43619680404663,-41.104
19.468688011169434,-41.104
19.49991774559021,-41.104
19.49991774559021,-41.716
19.53238606452942,-41.716
19.56477451324463,-41.88
19.56477451324463,-42.201
19.598409414291382,-42.434
19.62778902053833,-42.201
19.62778902053833,-43.019
19.660578966140747,-42.131
19.692381381988525,-41.785
19.692381381988525,-42.954
19.724143743515015,-41.14
19.756592273712158,-43.125
19.756592273712158,-43.308
19.78812885284424,-42.109
19.81983494758606,-42.109
19.81983494758606,-42.109
19.852166891098022,-41.14
19.852166891098022,-6.118
19.884443521499634,-2.235
19.91576623916626,-0.099
19.91576623916626,0.251
19.947811126708984,0.139
19.979997158050537,0.139
19.979997158050537,0.042
20.01195788383484,0.042
20.044785499572754,0.042
20.044785499572754,0.042
20.076441287994385,0.042
20.076441287994385,0.042
20.107969760894775,0.042
20.1407368183136,0.042
20.1407368183136,0.042
20.172712087631226,0.042
20.203919172286987,0.042
20.203919172286987,0.042
20.23615264892578,0.042
20.268691539764404,0.042
20.268691539764404,0.042
20.300443410873413,0.042
20.332004070281982,0.042
20.332004070281982,0.042
20.363996982574463,0.042
20.397939682006836,0.042
20.397939682006836,0.042
20.428197383880615,0.042
20.428197383880615,0.042
20.460626125335693,0.042
20.49202561378479,0.042
20.49202561378479,0.042
20.524033069610596,0.042
20.556196212768555,0.042
20.556196212768555,0.042
20.588469743728638,0.042
20.62073850631714,0.042
20.62073850631714,0.042
20.652719974517822,0.042
20.652719974517822,0.042
20.684162855148315,0.042
20.716192483901978,0.042
20.716192483901978,0.042
20.748481035232544,0.042
20.78031587600708,0.042
20.78031587600708,0.042
20.812151432037354,0.042
20.844583749771118,0.042
20.844583749771118,0.042
20.876718282699585,0.042
20.90799379348755,0.042
20.90799379348755,0.042
20.940704822540283,0.042
20.97186517715454,0.042
20.97186517715454,0.042
21.0047128200531,0.042
21.036659240722656,0.042
21.036659240722656,0.042
21.068771600723267,0.042
21.068771600723267,0.042
21.100608587265015,0.042
21.132564306259155,0.042
21.132564306259155,0.042
21.164449453353882,0.042
21.197707891464233,0.042
21.197707891464233,0.042
21.22812032699585,0.042
21.259838581085205,0.042
21.259838581085205,0.042
21.29215908050537,0.042
21.323894739151,0.042
21.323894739151,0.042
21.356687307357788,0.042
21.388614654541016,0.042
21.388614654541016,0.042
21.42008876800537,0.042
21.42008876800537,0.042
21.452356100082397,0.042
21.484652757644653,0.042
21.484652757644653,0.042
21.51616597175598,0.042
21.548054456710815,0.042
21.548054456710815,0.042
21.57987666130066,0.042
21.612362146377563,0.042
