t_s,cmd_speed_cm_s,cmd_steer_deg,enc_speed_cm_s,enc_cmd_speed_cm_s,yaw_deg
0.6285,5.0,-3.1426884799998334,1.602,-1008.545,0.0
0.6338,5.0,-3.169084159999329,1.602,-1008.545,0.0
0.6389,5.0,-3.1944203199998356,2.478,-997.559,0.0
0.6445,5.0,-3.222715680000192,2.478,-997.559,0.0
0.6496,5.0,-3.24804047999919,2.478,-997.559,0.0
0.6547,5.0,-3.2733710399998017,2.478,-997.559,0.0
0.6597,5.0,-3.2987223999998605,3.242,-984.463,0.0
0.6695,5.0,-3.34731024000007,3.242,-984.463,0.0
0.6745,5.0,-3.3726807999994435,3.242,-984.463,0.0
0.6796,5.0,-3.3980172799999764,3.242,-984.463,0.0
0.6847,5.0,-3.4233494399995834,3.348,-973.828,0.0
0.6905,5.0,-3.452746399999569,3.348,-973.828,0.0
0.6956,5.0,-3.4780776000002334,3.348,-973.828,0.0
0.7009,5.0,-3.5044180800002778,3.348,-973.828,0.0
0.7075,5.0,-3.5373958399998173,3.835,-959.941,0.0
0.7135,5.0,-3.567329759999893,3.835,-959.941,0.0
0.7185,5.0,-3.5926708800002416,3.835,-959.941,0.0
0.7236,5.0,-3.6180179199993745,3.821,-950.098,0.0
0.7335,5.0,-3.667324479999934,3.821,-950.098,0.0
0.7385,5.0,-3.6926660799997535,3.821,-950.098,0.0
0.7436,5.0,-3.7179982399993605,3.821,-950.098,0.0
0.7487,5.0,-3.7433206399998653,3.656,-939.287,0.0
0.7541,5.0,-3.770590079999465,3.656,-939.287,0.0
0.7592,5.0,-3.7959193599999708,3.656,-939.287,0.0
0.7642,5.0,-3.8212475199998153,3.656,-939.287,0.0
0.7695,5.0,-3.8477278400000614,3.265,-930.762,0.0
0.7765,5.0,-3.8827187200001845,3.265,-930.762,0.0
0.7816,5.0,-3.908049279999659,3.265,-930.762,0.0
0.7867,5.0,-3.933370559999503,3.265,-930.762,0.0
0.7917,5.0,-3.9586903999997958,2.644,-925.576,0.0
0.7972,5.0,-3.9859363200002917,2.644,-925.576,0.0
0.8023,5.0,-4.011287040000298,2.644,-925.576,0.0
0.8088,5.0,-4.044010559999833,2.644,-925.576,0.0
0.8139,5.0,-4.069345440000234,2.607,-916.172,0.0
0.8205,5.0,-4.102726879999636,2.607,-916.172,0.0
0.8256,5.0,-4.128060959999402,2.607,-916.172,0.0
0.8307,5.0,-4.153390559999934,2.607,-916.172,0.0
0.8360,5.0,-4.179790559999219,3.107,-904.131,0.0
0.8435,5.0,-4.217731359999561,3.107,-904.131,0.0
0.8486,5.0,-4.243058879999353,3.107,-904.131,0.0
0.8537,5.0,-4.268380639999805,3.107,-904.131,0.0
0.8587,5.0,-4.293703999999252,3.047,-894.727,0.0
0.8675,5.0,-4.337736640000003,3.047,-894.727,0.0
0.8726,5.0,-4.3630659199993715,3.047,-894.727,0.0
0.8777,5.0,-4.3883863999997175,3.047,-894.727,0.0
0.8827,5.0,-4.413706079999429,2.966,-887.08,0.0
0.8882,5.0,-4.440978719999293,2.966,-887.08,0.0
0.8933,5.0,-4.466313120000223,2.966,-887.08,0.0
0.8983,5.0,-4.491662880000149,2.966,-887.08,0.0
0.9036,5.0,-4.518009920000168,2.641,-879.609,0.0
0.9106,5.0,-4.552754559999812,2.641,-879.609,0.0
0.9156,5.0,-4.5781030399996325,2.641,-879.609,0.0
0.9207,5.0,-4.603428799999847,2.641,-879.609,0.0
0.9257,5.0,-4.628747839999505,2.331,-874.248,0.0
0.9312,5.0,-4.656078719999641,2.331,-874.248,0.0
0.9363,5.0,-4.681425599999329,2.331,-874.248,0.0
0.9413,5.0,-4.706746079999675,2.331,-874.248,0.0
0.9464,5.0,-4.7320681600001535,1.687,-870.908,0.0
0.9545,5.0,-4.772689919999493,1.687,-870.908,0.0
0.9596,5.0,-4.798087199999372,1.687,-870.908,0.0
0.9647,5.0,-4.823513279999361,1.687,-870.908,0.0
0.9700,5.0,-4.8499833599998965,2.352,-859.922,0.0
0.9775,5.0,-4.8877046400002655,2.352,-859.922,0.0
0.9826,5.0,-4.913033599999608,2.352,-859.922,0.0
0.9877,5.0,-4.938357600000245,2.352,-859.922,0.0
0.9927,5.0,-4.963680319999639,3.213,-846.65,0.0
1.0015,5.0,-5.007732959999203,3.213,-846.65,0.0
1.0082,5.0,-5.040924639999957,3.213,-846.65,0.0
1.0134,5.0,-5.066839679999475,3.026,-839.531,0.0
1.0227,5.0,-5.113262239999585,3.026,-839.531,0.0
1.0278,5.0,-5.138838719999512,3.026,-839.531,0.0
1.0329,5.0,-5.164396799999622,3.026,-839.531,0.0
1.0382,5.0,-5.191174399999454,3.16,-827.93,0.0
1.0455,5.0,-5.227730880000081,3.16,-827.93,0.0
1.0506,5.0,-5.253080319999981,3.16,-827.93,0.0
1.0557,5.0,-5.278465919999462,3.16,-827.93,0.0
1.0608,5.0,-5.303797599999598,3.667,-813.779,0.0
1.0695,5.0,-5.347715039999912,3.667,-813.779,0.0
1.0746,5.0,-5.3730449599993335,3.667,-813.779,0.0
1.0797,5.0,-5.398371039999574,3.667,-813.779,0.0
1.0847,5.0,-5.423703839999234,3.667,-804.287,0.0
1.0902,5.0,-5.45103872000027,3.667,-804.287,0.0
1.0953,5.0,-5.476374559999613,3.667,-804.287,0.0
1.1004,5.0,-5.501792640000076,3.667,-804.287,0.0
1.1072,5.0,-5.535844799999268,3.134,-795.674,0.0
1.1126,5.0,-5.563141119999955,3.134,-795.674,0.0
1.1177,5.0,-5.588480479999589,3.134,-795.674,0.0
1.1228,5.0,-5.6138148799993814,3.134,-795.674,0.0
1.1278,5.0,-5.639136799999278,3.09,-785.742,0.0
1.1365,5.0,-5.682739200000242,3.09,-785.742,0.0
1.1416,5.0,-5.708074399999532,3.09,-785.742,0.0
1.1467,5.0,-5.733396319999429,3.09,-785.742,0.0
1.1517,5.0,-5.758731839999882,3.09,-785.742,0.0
1.1568,5.0,-5.784068799999886,2.211,-780.645,0.0
1.1623,5.0,-5.811487039999292,2.211,-780.645,0.0
1.1674,5.0,-5.836816959999851,2.211,-780.645,0.0
1.1726,5.0,-5.863166079999473,2.211,-780.645,0.0
1.1777,5.0,-5.888493119999794,2.42,-771.328,0.0
1.1835,5.0,-5.917738719999761,2.42,-771.328,0.0
1.1886,5.0,-5.943063039999288,2.42,-771.328,0.0
1.1937,5.0,-5.968388640000057,2.42,-771.328,0.0
1.1988,5.0,-5.993751999999404,2.615,-762.012,0.0
1.2075,5.0,-6.037737599999673,2.615,-762.012,0.0
1.2141,5.0,-6.070405919999757,2.615,-762.012,0.0
1.2191,5.0,-6.095735839999179,2.615,-762.012,0.0
1.2242,5.0,-6.121061599999393,2.008,-759.199,0.0
1.2297,5.0,-6.148354559999234,2.008,-759.199,0.0
1.2347,5.0,-6.173681440000109,2.008,-759.199,0.0
1.2400,5.0,-6.2000129599994125,2.008,-759.199,0.0
1.2451,5.0,-6.225345760000209,1.451,-756.387,0.0
1.2505,5.0,-6.252668160000212,1.451,-756.387,0.0
1.2556,5.0,-6.278016320000006,1.451,-756.387,0.0
1.2607,5.0,-6.303338719999374,1.451,-756.387,0.0
1.2657,5.0,-6.328659519999746,1.221,-753.311,0.0
1.2712,5.0,-6.355919359999689,1.221,-753.311,0.0
1.2763,5.0,-6.3812566399997195,1.221,-753.311,0.0
1.2813,5.0,-6.406581599999299,1.221,-753.311,0.0
1.2864,5.0,-6.431900640000094,2.528,-739.336,0.0
1.2945,5.0,-6.472675840000193,2.528,-739.336,0.0
1.2996,5.0,-6.498027679999723,2.528,-739.336,0.0
1.3055,5.0,-6.527633919999971,2.528,-739.336,0.0
1.3121,5.0,-6.5603016000000025,3.4,-727.822,0.0
1.3175,5.0,-6.587602399999923,3.4,-727.822,0.0
1.3226,5.0,-6.612930080000297,3.4,-727.822,0.0
1.3277,5.0,-6.638264480000089,2.685,-723.428,0.0
1.3365,5.0,-6.68274399999973,2.685,-723.428,0.0
1.3416,5.0,-6.708149280000271,2.685,-723.428,0.0
1.3467,5.0,-6.733531039999434,2.685,-723.428,0.0
1.3518,5.0,-6.758869599999571,3.477,-708.047,0.0
1.3605,5.0,-6.802687360000164,3.477,-708.047,0.0
1.3656,5.0,-6.828019519999771,3.477,-708.047,0.0
1.3735,5.0,-6.867365279999831,3.887,-695.303,0.0
1.3825,5.0,-6.912713599999734,3.887,-695.303,0.0
1.3876,5.0,-6.9380507199991825,3.887,-695.303,0.0
1.3927,5.0,-6.963388479999821,3.887,-695.303,0.0
1.3977,5.0,-6.988713119999375,3.574,-684.492,0.0
1.4065,5.0,-7.032675680000011,3.574,-684.492,0.0
1.4131,5.0,-7.065266239999346,3.574,-684.492,0.0
1.4181,5.0,-7.090594080000301,3.766,-673.506,0.0
1.4265,5.0,-7.13265999999976,3.766,-673.506,0.0
1.4316,5.0,-7.157986239999445,3.766,-673.506,0.0
1.4367,5.0,-7.183313599999792,3.766,-673.506,0.0
1.4419,5.0,-7.2096990399995775,3.15,-665.596,0.0
1.4495,5.0,-7.247677279999607,3.15,-665.596,0.0
1.4546,5.0,-7.273000960000218,3.15,-665.596,0.0
1.4597,5.0,-7.298336000000063,3.15,-665.596,0.0
1.4647,5.0,-7.323657119999325,2.965,-657.158,0.0
1.4702,5.0,-7.350865439999552,2.965,-657.158,0.0
1.4752,5.0,-7.376197919999186,2.965,-657.158,0.0
1.4803,5.0,-7.401514559999214,2.965,-657.158,0.0
1.4854,5.0,-7.426844799999799,2.965,-657.158,0.0
1.4904,5.0,-7.452168799999299,3.633,-641.074,0.0
1.4965,5.0,-7.482697279999684,3.633,-641.074,0.0
1.5016,5.0,-7.5080542399996375,3.633,-641.074,0.0
1.5084,5.0,-7.542061919999696,3.633,-641.074,0.0
1.5135,5.0,-7.567558079999799,3.942,-628.154,0.0
1.5190,5.0,-7.595189279999204,3.942,-628.154,0.0
1.5241,5.0,-7.620642560000306,3.942,-628.154,0.0
1.5292,5.0,-7.645993280000312,3.942,-628.154,0.0
1.5343,5.0,-7.6713569599996845,4.143,-615.322,0.0
1.5398,5.0,-7.698762719999195,4.143,-615.322,0.0
1.5448,5.0,-7.724098559999675,4.143,-615.322,0.0
1.5499,5.0,-7.749422560000312,4.143,-615.322,0.0
1.5550,5.0,-7.774752000000262,4.295,-600.117,0.0
1.5636,5.0,-7.818162720000146,4.295,-600.117,0.0
1.5687,5.0,-7.843497599999409,4.295,-600.117,0.0
1.5740,5.0,-7.869852479999508,4.295,-600.117,0.0
1.5790,5.0,-7.895180799999935,4.076,-588.604,0.0
1.5855,5.0,-7.927692959999604,4.076,-588.604,0.0
1.5906,5.0,-7.953019679999898,4.076,-588.604,0.0
1.5957,5.0,-7.978343679999398,4.076,-588.604,0.0
1.6007,5.0,-8.003668479999533,2.919,-583.066,0.0
1.6095,5.0,-8.047684639999488,2.919,-583.066,0.0
1.6146,5.0,-8.07301088000031,2.919,-583.066,0.0
1.6197,5.0,-8.098340479999706,2.919,-583.066,0.0
1.6247,5.0,-8.123722719999478,2.498,-575.596,0.0
1.6305,5.0,-8.152708960000155,2.498,-575.596,0.0
1.6356,5.0,-8.17805663999934,2.498,-575.596,0.0
1.6409,5.0,-8.204395359999808,2.498,-575.596,0.0
1.6459,5.0,-8.229728479999494,3.078,-563.906,0.0
1.6525,5.0,-8.262664799999584,3.078,-563.906,0.0
1.6576,5.0,-8.287995839999667,3.078,-563.906,0.0
1.6627,5.0,-8.313319200000251,3.078,-563.906,0.0
1.6677,5.0,-8.338665919999357,2.751,-558.984,0.0
1.6732,5.0,-8.365963359999569,2.751,-558.984,0.0
1.6783,5.0,-8.391317119999258,2.751,-558.984,0.0
1.6833,5.0,-8.416687519999186,2.751,-558.984,0.0
1.6884,5.0,-8.442012639999348,1.566,-558.193,0.0
1.6939,5.0,-8.469285119999768,1.566,-558.193,0.0
1.6989,5.0,-8.494624799999428,1.566,-558.193,0.0
1.7040,5.0,-8.519943039999589,1.566,-558.193,0.0
1.7107,5.0,-8.55353263999973,1.336,-554.063,0.0
1.7165,5.0,-8.582679999999527,1.336,-554.063,0.0
1.7216,5.0,-8.608027519999268,1.336,-554.063,0.0
1.7267,5.0,-8.633366079999405,1.336,-554.063,0.0
1.7317,5.0,-8.658694079999805,1.081,-551.953,0.0
1.7372,5.0,-8.685976799999935,1.081,-551.953,0.0
1.7423,5.0,-8.711302399999568,1.081,-551.953,0.0
1.7473,5.0,-8.736624319999464,1.081,-551.953,0.0
1.7524,5.0,-8.7619491199996,3.795,-527.959,0.0
1.7605,5.0,-8.80267807999985,3.795,-527.959,0.0
1.7656,5.0,-8.828006400000277,3.795,-527.959,0.0
1.7707,5.0,-8.853343839999752,3.795,-527.959,0.0
1.7760,5.0,-8.879806879999705,4.741,-512.578,0.0
1.7835,5.0,-8.917682239999749,4.741,-512.578,0.0
1.7886,5.0,-8.943007839999382,4.741,-512.578,0.0
1.7937,5.0,-8.968332800000098,4.741,-512.578,0.0
1.7987,5.0,-8.993653119999863,4.353,-500.537,0.0
1.8075,5.0,-9.037684959999979,4.353,-500.537,0.0
1.8141,5.0,-9.070314240000243,4.353,-500.537,0.0
1.8191,5.0,-9.095667999999932,2.962,-496.582,0.0
1.8275,5.0,-9.137693440000021,2.962,-496.582,0.0
1.8326,5.0,-9.163021279999839,2.962,-496.582,0.0
1.8377,5.0,-9.188340160000052,2.962,-496.582,0.0
1.8429,5.0,-9.214711839999836,3.247,-484.014,0.0
1.8505,5.0,-9.252671039999996,3.247,-484.014,0.0
1.8556,5.0,-9.277995999999575,3.247,-484.014,0.0
1.8607,5.0,-9.30331744,3.247,-484.014,0.0
1.8657,5.0,-9.328656320000164,3.937,-470.742,0.0
1.8712,5.0,-9.355947839999317,3.937,-470.742,0.0
1.8763,5.0,-9.38130671999943,3.937,-470.742,0.0
1.8813,5.0,-9.406655999999884,3.937,-470.742,0.0
1.8864,5.0,-9.43197535999957,3.047,-464.063,0.0
1.8945,5.0,-9.472691199999872,3.047,-464.063,0.0
1.8996,5.0,-9.498044160000063,3.047,-464.063,0.0
1.9047,5.0,-9.523443519999546,3.047,-464.063,0.0
1.9114,5.0,-9.557154079999464,2.93,-454.57,0.0
1.9175,5.0,-9.587710559999323,2.93,-454.57,0.0
1.9226,5.0,-9.613044479999644,2.93,-454.57,0.0
1.9277,5.0,-9.63836495999999,2.93,-454.57,0.0
1.9327,5.0,-9.663687039999331,2.444,-447.275,0.0
1.9416,5.0,-9.708075839999992,2.444,-447.275,0.0
1.9467,5.0,-9.73340703999952,2.444,-447.275,0.0
1.9517,5.0,-9.758728319999364,2.444,-447.275,0.0
1.9568,5.0,-9.784049599999207,2.676,-440.068,0.0
1.9623,5.0,-9.811367519999976,2.676,-440.068,0.0
1.9673,5.0,-9.836694399999715,2.676,-440.068,0.0
1.9724,5.0,-9.86201919999985,2.676,-440.068,0.0
1.9777,5.0,-9.888386399999263,2.638,-430.84,0.0
1.9845,5.0,-9.922741120000182,2.638,-430.84,0.0
1.9896,5.0,-9.948096159999977,2.638,-430.84,0.0
1.9947,5.0,-9.973430399999188,2.638,-430.84,0.0
1.9998,5.0,-9.998759520000249,2.73,-422.578,0.0
2.0052,5.0,-10.026068800000303,2.73,-422.578,0.0
2.0119,5.0,-10.059294879999925,2.73,-422.578,0.0
2.0170,5.0,-10.084799679999605,2.73,-422.578,0.0
2.0221,5.0,-10.110433119999698,2.653,-414.932,0.0
2.0286,5.0,-10.143019839999852,2.653,-414.932,0.0
2.0337,5.0,-10.168554240000276,2.653,-414.932,0.0
2.0388,5.0,-10.194099039999855,2.653,-414.932,0.0
2.0442,5.0,-10.22089584000014,2.478,-405.791,0.0
2.0516,5.0,-10.25775039999985,2.478,-405.791,0.0
2.0566,5.0,-10.283126240000229,2.478,-405.791,0.0
2.0617,5.0,-10.308478719999812,2.478,-405.791,0.0
2.0668,5.0,-10.33381775999942,3.599,-389.707,0.0
2.0755,5.0,-10.377718400000049,3.599,-389.707,0.0
2.0806,5.0,-10.403087679999317,3.599,-389.707,0.0
2.0857,5.0,-10.428415200000245,3.599,-389.707,0.0
2.0908,5.0,-10.4537790400002,3.599,-389.707,0.0
2.0958,5.0,-10.4791030399997,2.376,-386.631,0.0
2.1013,5.0,-10.506516479999846,2.376,-386.631,0.0
2.1095,5.0,-10.54770287999986,2.376,-386.631,0.0
2.1146,5.0,-10.573053119999258,2.663,-375.469,0.0
2.1225,5.0,-10.612689119999459,2.663,-375.469,0.0
2.1276,5.0,-10.638072159999865,2.663,-375.469,0.0
2.1327,5.0,-10.663501760000145,2.663,-375.469,0.0
2.1378,5.0,-10.688855519999834,4.084,-359.033,0.0
2.1432,5.0,-10.71624015999987,4.084,-359.033,0.0
2.1483,5.0,-10.741576159999795,4.084,-359.033,0.0
2.1534,5.0,-10.766924160000144,4.084,-359.033,0.0
2.1585,5.0,-10.792256959999804,3.428,-350.771,0.0
2.1675,5.0,-10.837703839999904,3.428,-350.771,0.0
2.1726,5.0,-10.863060479999831,3.428,-350.771,0.0
2.1779,5.0,-10.889604479999662,3.428,-350.771,0.0
2.1830,5.0,-10.914945759999455,2.806,-343.652,0.0
2.1895,5.0,-10.947746399999687,2.806,-343.652,0.0
2.1946,5.0,-10.973111199999721,2.806,-343.652,0.0
2.1997,5.0,-10.998457439999356,2.806,-343.652,0.0
2.2048,5.0,-11.023799679999229,3.084,-331.436,0.0
2.2135,5.0,-11.067690400000174,3.084,-331.436,0.0
2.2186,5.0,-11.093035359999703,3.084,-331.436,0.0
2.2237,5.0,-11.118394079999234,3.084,-331.436,0.0
2.2287,5.0,-11.143722560000242,2.878,-324.316,0.0
2.2355,5.0,-11.177701760000218,2.878,-324.316,0.0
2.2406,5.0,-11.203037919999588,2.878,-324.316,0.0
2.2459,5.0,-11.229396159999396,2.878,-324.316,0.0
2.2510,5.0,-11.254827039999782,2.493,-316.846,0.0
2.2575,5.0,-11.287732480000159,2.493,-316.846,0.0
2.2626,5.0,-11.31307359999937,2.493,-316.846,0.0
2.2677,5.0,-11.338405279999506,2.493,-316.846,0.0
2.2727,5.0,-11.363732639999853,3.232,-303.223,0.0
2.2815,5.0,-11.407690879999564,3.232,-303.223,0.0
2.2866,5.0,-11.433014240000148,3.232,-303.223,0.0
2.2917,5.0,-11.458344320000151,3.232,-303.223,0.0
2.2967,5.0,-11.483710400000291,3.898,-288.984,0.0
2.3035,5.0,-11.51768240000024,3.898,-288.984,0.0
2.3101,5.0,-11.55038912000009,3.898,-288.984,0.0
2.3154,5.0,-11.576821439999776,3.898,-288.984,0.0
2.3204,5.0,-11.602164959999755,4.472,-273.164,0.0
2.3259,5.0,-11.629421760000014,4.472,-273.164,0.0
2.3310,5.0,-11.65475679999986,4.472,-273.164,0.0
2.3360,5.0,-11.680075839999517,4.472,-273.164,0.0
2.3411,5.0,-11.705395359999784,4.178,-261.299,0.0
2.3495,5.0,-11.747721759999195,4.178,-261.299,0.0
2.3546,5.0,-11.773069920000125,4.178,-261.299,0.0
2.3597,5.0,-11.79839807999997,4.178,-261.299,0.0
2.3647,5.0,-11.823719839999285,3.22,-254.971,0.0
2.3705,5.0,-11.852681919999668,3.22,-254.971,0.0
2.3756,5.0,-11.878007839999327,3.22,-254.971,0.0
2.3809,5.0,-11.90436783999985,3.22,-254.971,0.0
2.3859,5.0,-11.929701279999563,3.011,-246.094,0.0
2.3925,5.0,-11.96269167999958,3.011,-246.094,0.0
2.3976,5.0,-11.98804447999919,3.011,-246.094,0.0
2.4027,5.0,-12.013401919999751,3.011,-246.094,0.0
2.4092,5.0,-12.04603087999999,2.123,-242.051,0.0
2.4165,5.0,-12.08268911999994,2.123,-242.051,0.0
2.4216,5.0,-12.108021279999548,2.123,-242.051,0.0
2.4267,5.0,-12.133340479999788,2.123,-242.051,0.0
2.4317,5.0,-12.158663999999817,1.463,-239.854,0.0
2.4375,5.0,-12.18767535999973,1.463,-239.854,0.0
2.4426,5.0,-12.213034559999869,1.463,-239.854,0.0
2.4479,5.0,-12.239437759999419,1.463,-239.854,0.0
2.4530,5.0,-12.264769600000136,1.187,-236.865,0.0
2.4595,5.0,-12.297697120000066,1.187,-236.865,0.0
2.4646,5.0,-12.323023679999778,1.187,-236.865,0.0
2.4697,5.0,-12.348375359999864,1.187,-236.865,0.0
2.4747,5.0,-12.373696160000236,1.336,-230.889,0.0
2.4835,5.0,-12.41766079999934,1.336,-230.889,0.0
2.4886,5.0,-12.442992000000004,1.336,-230.889,0.0
2.4937,5.0,-12.468466079999416,1.336,-230.889,0.0
2.4988,5.0,-12.493803840000055,1.938,-222.979,0.0
2.5045,5.0,-12.522726720000037,1.938,-222.979,0.0
2.5111,5.0,-12.5555043199995,1.938,-222.979,0.0
2.5164,5.0,-12.5820859199996,1.938,-222.979,0.0
2.5216,5.0,-12.607869119999577,2.643,-212.52,0.0
2.5271,5.0,-12.635578079999732,2.643,-212.52,0.0
2.5322,5.0,-12.661054239999885,2.643,-212.52,0.0
2.5373,5.0,-12.686451040000293,2.643,-212.52,0.0
