t_s,cmd_speed_cm_s,cmd_steer_deg,enc_speed_cm_s,enc_cmd_speed_cm_s,yaw_deg
0.7706,5.13758659362793,0.0,2.503,-2007.334,359.7
0.7757,5.171435674031576,0.0,1.991,-2004.785,359.7
0.7817,5.21139939626058,0.0,1.991,-2004.785,359.7
0.7868,5.245264371236166,0.0,1.991,-2004.785,359.7
0.7919,5.279105504353842,0.0,1.991,-2004.785,359.7
0.7974,5.316257476806641,0.0,2.144,-1996.084,359.7
0.8042,5.361534754435221,0.0,2.144,-1996.084,359.7
0.8108,5.405206680297852,0.0,2.144,-1996.084,359.7
0.8159,5.439079602559408,0.0,2.144,-1996.084,359.7
0.8209,5.472923914591471,0.0,2.915,-1983.867,359.7
0.8284,5.5226945877075195,0.0,2.915,-1983.867,359.7
0.8335,5.556561152140299,0.0,2.915,-1983.867,359.7
0.8386,5.590405464172363,0.0,2.915,-1983.867,359.7
0.8436,5.624240239461264,0.0,2.132,-1982.109,359.7
0.8523,5.681869188944498,0.0,2.132,-1982.109,359.7
0.8574,5.715734163920084,0.0,2.132,-1982.109,359.7
0.8625,5.74968179066976,0.0,2.132,-1982.109,359.7
0.8675,5.783611933390299,0.0,1.853,-1975.254,359.7
0.8735,5.823550224304199,0.0,1.853,-1975.254,359.7
0.8786,5.857440630594889,0.0,1.853,-1975.254,359.7
0.8837,5.891284942626953,0.0,3.3,-1960.4,359.7
0.8921,5.947616895039877,0.0,3.3,-1960.4,359.7
0.8972,5.98148504892985,0.0,3.3,-1960.4,359.7
0.9041,6.027005513509115,0.0,2.852,-1955.127,359.7
0.9141,6.0941314697265625,0.0,2.852,-1955.127,359.7
0.9192,6.128025054931641,0.0,2.852,-1955.127,359.7
0.9243,6.161874135335287,0.0,2.852,-1955.127,359.7
0.9294,6.195708910624186,0.0,1.981,-1952.139,359.7
0.9354,6.235807736714682,0.0,1.981,-1952.139,359.7
0.9405,6.269804636637369,0.0,1.981,-1952.139,359.7
0.9456,6.303877830505371,0.0,1.981,-1952.139,359.7
0.9507,6.3378699620564785,0.0,1.216,-1950.293,359.7
0.9586,6.390361785888672,0.0,1.216,-1950.293,359.7
0.9641,6.4275407791137695,0.0,1.216,-1950.293,359.7
0.9692,6.461489995320639,0.0,1.216,-1950.293,359.7
0.9743,6.495375633239746,0.0,2.626,-1934.033,359.7
0.9803,6.535371144612631,0.0,2.626,-1934.033,359.7
0.9854,6.5692345301310215,0.0,2.626,-1934.033,359.7
0.9905,6.603074073791504,0.0,5.071,-1913.555,359.7
0.9992,6.661548614501953,0.0,5.071,-1913.555,359.7
1.0043,6.695454915364584,0.0,5.071,-1913.555,359.7
1.0140,6.760168075561523,0.0,4.707,-1902.48,359.7
1.0200,6.799882253011068,0.0,4.707,-1902.48,359.7
1.0251,6.834184328715006,0.0,4.707,-1902.48,359.7
1.0303,6.8683576583862305,0.0,4.707,-1902.48,359.7
1.0354,6.902564366658529,0.0,3.661,-1894.043,359.7
1.0439,6.959404945373535,0.0,3.661,-1894.043,359.7
1.0490,6.993350982666016,0.0,3.661,-1894.043,359.7
1.0541,7.027269999186197,0.0,3.661,-1894.043,359.7
1.0592,7.061122258504232,0.0,3.33,-1884.023,359.7
1.0660,7.106391588846842,0.0,3.33,-1884.023,359.7
1.0710,7.140264511108398,0.0,3.33,-1884.023,359.7
1.0761,7.174170811971029,0.0,3.33,-1884.023,359.7
1.0812,7.208070755004883,0.0,3.927,-1868.73,359.7
1.0879,7.252893447875977,0.0,3.927,-1868.73,359.7
1.0930,7.286893526713053,0.0,3.927,-1868.73,359.7
1.0982,7.321050961812338,0.0,3.927,-1868.73,359.7
1.1033,7.355095545450846,0.0,3.852,-1856.689,359.7
1.1119,7.412840525309244,0.0,3.852,-1856.689,359.7
1.1170,7.4467356999715175,0.0,3.852,-1856.689,359.7
1.1228,7.485507329305014,0.0,3.852,-1856.689,359.7
1.1279,7.519381841023764,0.0,3.722,-1846.582,359.7
1.1339,7.559415499369303,0.0,3.722,-1846.582,359.7
1.1390,7.593398094177246,0.0,3.722,-1846.582,359.7
1.1441,7.627294858296713,0.0,3.722,-1846.582,359.7
1.1492,7.661147117614746,0.0,3.8,-1833.135,359.7
1.1569,7.712481816609701,0.0,3.8,-1833.135,359.7
1.1620,7.746464411417643,0.0,3.8,-1833.135,359.7
1.1671,7.780461311340332,0.0,3.8,-1833.135,359.7
1.1740,7.826337814331055,0.0,3.713,-1820.479,359.7
1.1809,7.872405052185059,0.0,3.713,-1820.479,359.7
1.1860,7.906336784362793,0.0,3.713,-1820.479,359.7
1.1910,7.9402097066243496,0.0,3.713,-1820.479,359.7
1.1961,7.974060376485189,0.0,3.624,-1811.514,359.7
1.2021,8.013997077941895,0.0,3.624,-1811.514,359.7
1.2087,8.058171272277832,0.0,3.624,-1811.514,359.7
1.2138,8.092085520426432,0.0,3.624,-1811.514,359.7
1.2189,8.125944137573242,0.0,2.66,-1805.625,359.7
1.2249,8.166219393412272,0.0,2.66,-1805.625,359.7
1.2308,8.205639521280924,0.0,2.66,-1805.625,359.7
1.2359,8.239579200744629,0.0,2.699,-1797.012,359.7
1.2448,8.298711776733398,0.0,2.699,-1797.012,359.7
1.2499,8.332680066426596,0.0,2.699,-1797.012,359.7
1.2550,8.366586367289225,0.0,2.699,-1797.012,359.7
1.2601,8.400499025980631,0.0,3.289,-1783.916,359.7
1.2688,8.458464940388998,0.0,3.289,-1783.916,359.7
1.2739,8.492437998453775,0.0,3.289,-1783.916,359.7
1.2789,8.526323636372885,0.0,3.289,-1783.916,359.7
1.2846,8.563709259033203,0.0,2.726,-1777.5,359.7
1.2928,8.61839771270752,0.0,2.726,-1777.5,359.7
1.2979,8.652337392171225,0.0,2.726,-1777.5,359.7
1.3029,8.686286608378092,0.0,3.2,-1765.371,359.7
1.3127,8.751443227132162,0.0,3.2,-1765.371,359.7
1.3178,8.785406748453775,0.0,3.2,-1765.371,359.7
1.3229,8.819336891174316,0.0,3.2,-1765.371,359.7
1.3280,8.853241602579752,0.0,3.797,-1751.748,359.7
1.3367,8.911263147989908,0.0,3.797,-1751.748,359.7
1.3423,8.948569297790527,0.0,3.797,-1751.748,359.7
1.3474,8.982518513997396,0.0,3.797,-1751.748,359.7
1.3525,9.016453425089518,0.0,3.064,-1745.332,359.7
1.3585,9.056776364644369,0.0,3.064,-1745.332,359.7
1.3636,9.09075895945231,0.0,3.064,-1745.332,359.7
1.3687,9.124676386515299,0.0,2.901,-1737.246,359.7
1.3777,9.184335072835287,0.0,2.901,-1737.246,359.7
1.3827,9.21821117401123,0.0,2.901,-1737.246,359.7
1.3878,9.252127011617025,0.0,2.901,-1728.633,359.7
1.3977,9.317742983500162,0.0,2.901,-1728.633,359.7
1.4028,9.35173511505127,0.0,2.901,-1728.633,359.7
1.4093,9.395461082458496,0.0,2.599,-1723.096,359.7
1.4176,9.45077101389567,0.0,2.599,-1723.096,359.7
1.4227,9.484756787618002,0.0,2.599,-1723.096,359.7
1.4278,9.518702824910482,0.0,2.599,-1723.096,359.7
1.4329,9.55263614654541,0.0,3.204,-1708.682,359.7
1.4416,9.610554377237955,0.0,3.204,-1708.682,359.7
1.4472,9.647893905639648,0.0,3.204,-1708.682,359.7
1.4523,9.681859016418457,0.0,3.204,-1708.682,359.7
1.4574,9.715844790140787,0.0,4.8,-1689.785,359.7
1.4634,9.756097793579102,0.0,4.8,-1689.785,359.7
1.4685,9.78999137878418,0.0,4.8,-1689.785,359.7
1.4736,9.823859532674154,0.0,4.8,-1689.785,359.7
1.4787,9.858194986979166,0.0,5.584,-1668.604,359.7
1.4866,9.910639127095541,0.0,5.584,-1668.604,359.7
1.4917,9.944583574930826,0.0,5.584,-1668.604,359.7
1.4968,9.978456497192383,0.0,5.584,-1668.604,359.7
1.5024,10.015807151794434,0.0,5.247,-1655.244,359.7
1.5099,10.066219965616863,0.0,5.247,-1655.244,359.7
1.5151,10.100466410319012,0.0,5.247,-1655.244,359.7
1.5202,10.134744644165039,0.0,5.247,-1655.244,359.7
1.5253,10.168739954630535,0.0,5.159,-1638.281,359.7
1.5315,10.210131009419758,0.0,5.159,-1638.281,359.7
1.5366,10.244075457255047,0.0,5.159,-1638.281,359.7
1.5417,10.278048515319824,0.0,5.159,-1638.281,359.7
1.5468,10.311997731526692,0.0,5.159,-1638.281,359.7
1.5526,10.350467363993328,0.0,4.34,-1626.24,359.7
1.5586,10.390982627868652,0.0,4.34,-1626.24,359.7
1.5637,10.424873034159344,0.0,4.34,-1626.24,359.7
1.5688,10.458730061848957,0.0,5.192,-1607.783,359.7
1.5755,10.503123601277668,0.0,5.192,-1607.783,359.7
1.5806,10.537039438883465,0.0,5.192,-1607.783,359.7
1.5856,10.570993423461914,0.0,5.192,-1607.783,359.7
1.5907,10.604972839355469,0.0,5.622,-1587.92,359.7
1.5994,10.662938753763836,0.0,5.622,-1587.92,359.7
1.6045,10.696829160054524,0.0,5.622,-1587.92,359.7
1.6116,10.743937492370605,0.0,5.782,-1570.342,359.7
1.6204,10.80281416575114,0.0,5.782,-1570.342,359.7
1.6255,10.83672046661377,0.0,5.782,-1570.342,359.7
1.6306,10.870602925618488,0.0,5.782,-1570.342,359.7
1.6357,10.904502868652344,0.0,6.007,-1552.764,359.7
1.6418,10.945336023966473,0.0,6.007,-1552.764,359.7
1.6469,10.979348818461101,0.0,6.007,-1552.764,359.7
1.6520,11.013352076212566,0.0,6.007,-1552.764,359.7
1.6571,11.04730765024821,0.0,5.906,-1532.725,359.7
1.6664,11.10946814219157,0.0,5.906,-1532.725,359.7
1.6715,11.143428484598797,0.0,5.906,-1532.725,359.7
1.6766,11.177322069803875,0.0,6.258,-1513.916,359.7
1.6844,11.229023933410645,0.0,6.258,-1513.916,359.7
1.6894,11.262935002644856,0.0,6.258,-1513.916,359.7
1.6945,11.29684607187907,0.0,6.258,-1513.916,359.7
1.6996,11.330839792887371,0.0,6.05,-1494.404,359.7
1.7083,11.388850212097168,0.0,6.05,-1494.404,359.7
1.7164,11.442923545837402,0.0,6.05,-1494.404,359.7
1.7215,11.476936340332031,0.0,6.05,-1494.404,359.7
1.7266,11.510907808939617,0.0,5.965,-1474.805,359.7
1.7328,11.552246411641438,0.0,5.965,-1474.805,359.7
1.7379,11.586217880249023,0.0,5.965,-1474.805,359.7
1.7430,11.620176633199055,0.0,5.965,-1474.805,359.7
1.7482,11.654383341471355,0.0,5.516,-1461.182,359.7
1.7543,11.695280075073242,0.0,5.516,-1461.182,359.7
1.7594,11.729172070821125,0.0,5.516,-1461.182,359.7
1.7645,11.763027509053547,0.0,5.516,-1461.182,359.7
1.7704,11.80241584777832,0.0,5.317,-1445.186,359.7
1.7764,11.842621167500813,0.0,5.317,-1445.186,359.7
1.7815,11.876564025878906,0.0,5.317,-1445.186,359.7
1.7866,11.910546620686848,0.0,5.317,-1445.186,359.7
1.7917,11.944468816121418,0.0,5.92,-1423.125,359.7
1.7977,11.984961827596027,0.0,5.92,-1423.125,359.7
1.8029,12.019006411234539,0.0,5.92,-1423.125,359.7
1.8094,12.062970797220867,0.0,6.384,-1403.438,359.7
1.8172,12.114898363749187,0.0,6.384,-1403.438,359.7
1.8229,12.152493794759113,0.0,6.384,-1403.438,359.7
1.8280,12.186388969421387,0.0,6.384,-1403.438,359.7
1.8330,12.220247586568195,0.0,5.989,-1385.332,359.7
1.8412,12.274683316548664,0.0,5.989,-1385.332,359.7
1.8463,12.308640480041504,0.0,5.989,-1385.332,359.7
1.8514,12.342510223388672,0.0,5.989,-1385.332,359.7
1.8565,12.376362482706707,0.0,5.421,-1368.721,359.7
1.8652,12.43474801381429,0.0,5.421,-1368.721,359.7
1.8703,12.468749682108562,0.0,5.421,-1368.721,359.7
1.8754,12.502729098002117,0.0,5.421,-1368.721,359.7
1.8811,12.540351549784344,0.0,6.103,-1347.1,359.7
1.8871,12.580936749776203,0.0,6.103,-1347.1,359.7
1.8922,12.614833513895672,0.0,6.103,-1347.1,359.7
1.8973,12.64869213104248,0.0,6.103,-1347.1,359.7
1.9024,12.6826016108195,0.0,6.717,-1323.105,359.7
1.9102,12.734333674112957,0.0,6.717,-1323.105,359.7
1.9153,12.768445014953613,0.0,6.717,-1323.105,359.7
1.9204,12.802400588989258,0.0,6.717,-1323.105,359.7
1.9254,12.836297353108723,0.0,6.46,-1302.275,359.7
1.9371,12.913950284322102,0.0,6.46,-1302.275,359.7
1.9422,12.948134740193684,0.0,6.46,-1302.275,359.7
1.9473,12.982061703999836,0.0,6.079,-1285.928,359.7
1.9551,13.033917744954426,0.0,6.079,-1285.928,359.7
1.9602,13.067820866902668,0.0,6.079,-1285.928,359.7
1.9653,13.101709683736164,0.0,6.079,-1285.928,359.7
1.9703,13.135587374369305,0.0,7.129,-1257.012,359.7
1.9791,13.193918863932293,0.0,7.129,-1257.012,359.7
1.9842,13.227874437967937,0.0,7.129,-1257.012,359.7
1.9899,13.266321818033855,0.0,7.129,-1257.012,359.7
1.9950,13.30020586649577,0.0,8.051,-1229.854,359.7
2.0011,13.340641657511394,0.0,8.051,-1229.854,359.7
2.0077,13.38470458984375,0.0,8.051,-1229.854,359.7
2.0128,13.418944676717121,0.0,8.051,-1229.854,359.7
2.0180,13.453175226847332,0.0,8.717,-1198.301,359.7
2.0251,13.500509262084961,0.0,8.717,-1198.301,359.7
2.0302,13.534515698750813,0.0,8.717,-1198.301,359.7
2.0353,13.56850306193034,0.0,9.166,-1170.967,359.7
2.0470,13.646588325500488,0.0,9.166,-1170.967,359.7
2.0521,13.6809237798055,0.0,9.166,-1170.967,359.7
2.0572,13.714914321899414,0.0,9.166,-1170.967,359.7
2.0623,13.748839696248371,0.0,9.741,-1136.338,359.7
2.0690,13.793247540791828,0.0,9.741,-1136.338,359.7
2.0741,13.827166557312012,0.0,9.741,-1136.338,359.7
2.0792,13.86104901631673,0.0,9.741,-1136.338,359.7
2.0842,13.894920349121094,0.0,9.413,-1111.904,359.7
2.0903,13.935364087422688,0.0,9.413,-1111.904,359.7
2.0959,13.972609837849934,0.0,9.413,-1111.904,359.7
2.1010,14.006484349568684,0.0,9.413,-1111.904,359.7
2.1076,14.050822257995605,0.0,8.743,-1084.658,359.7
2.1137,14.091084798177082,0.0,8.743,-1084.658,359.7
2.1188,14.125070571899414,0.0,8.743,-1084.658,359.7
2.1238,14.158964157104492,0.0,8.743,-1084.658,359.7
2.1289,14.192806879679363,0.0,7.754,-1061.367,359.7
2.1369,14.246042569478352,0.0,7.754,-1061.367,359.7
2.1420,14.27990436553955,0.0,7.754,-1061.367,359.7
2.1489,14.326078097025555,0.0,5.707,-1054.336,359.7
2.1569,14.379170735677082,0.0,5.707,-1054.336,359.7
2.1620,14.41304365793864,0.0,5.707,-1054.336,359.7
2.1670,14.446889559427898,0.0,5.707,-1054.336,359.7
2.1721,14.48072115580241,0.0,7.606,-1018.213,359.7
2.1809,14.539086023966473,0.0,7.606,-1018.213,359.7
2.1859,14.572954177856445,0.0,7.606,-1018.213,359.7
2.1910,14.606792132059734,0.0,7.606,-1018.213,359.7
2.1961,14.640642801920574,0.0,9.531,-984.639,359.7
2.2039,14.692637125651043,0.0,9.531,-984.639,359.7
2.2105,14.73648230234782,0.0,9.531,-984.639,359.7
2.2156,14.770355224609375,0.0,10.354,-954.316,359.7
2.2218,14.812159538269043,0.0,10.354,-954.316,359.7
2.2269,14.846026102701824,0.0,10.354,-954.316,359.7
2.2320,14.8798672358195,0.0,10.354,-954.316,359.7
2.2371,14.913695653279621,0.0,9.735,-923.994,359.7
2.2458,14.971885681152344,0.0,9.735,-923.994,359.7
2.2509,15.005744298299152,0.0,9.735,-923.994,359.7
2.2559,15.039587020874023,0.0,9.735,-923.994,359.7
2.2615,15.076780319213867,0.0,9.57,-893.584,359.7
2.2678,15.118436813354492,0.0,9.57,-893.584,359.7
2.2728,15.152300198872883,0.0,9.57,-893.584,359.7
2.2779,15.186141331990559,0.0,9.57,-893.584,359.7
2.2830,15.219966570536297,0.0,9.801,-860.361,359.7
2.2917,15.278253555297852,0.0,9.801,-860.361,359.7
2.2968,15.312105814615887,0.0,9.801,-860.361,359.7
2.3019,15.346037546793621,0.0,9.89,-832.061,359.7
2.3138,15.425386428833008,0.0,9.89,-832.061,359.7
2.3189,15.459308624267578,0.0,9.89,-832.061,359.7
2.3240,15.493200620015461,0.0,10.456,-800.244,359.7
2.3317,15.544761021931965,0.0,10.456,-800.244,359.7
2.3368,15.57862440745036,0.0,10.456,-800.244,359.7
2.3419,15.612467130025227,0.0,10.456,-800.244,359.7
2.3470,15.646435419718426,0.0,10.631,-770.361,359.7
2.3530,15.686554908752441,0.0,10.631,-770.361,359.7
2.3581,15.720411936442058,0.0,10.631,-770.361,359.7
2.3631,15.754297574361164,0.0,10.631,-770.361,359.7
2.3688,15.79187234242757,0.0,10.631,-735.557,359.7
2.3749,15.832405090332031,0.0,10.631,-735.557,359.7
2.3799,15.866282780965168,0.0,10.631,-735.557,359.7
2.3850,15.900119145711262,0.0,10.631,-735.557,359.7
2.3901,15.933958689371746,0.0,11.279,-701.104,359.7
2.3961,15.974206924438477,0.0,11.279,-701.104,359.7
2.4012,16.008068720499676,0.0,11.279,-701.104,359.7
2.4078,16.051710446675617,0.0,11.279,-701.104,359.7
2.4128,16.085584958394367,0.0,11.26,-663.838,359.7
2.4216,16.143709818522137,0.0,11.26,-663.838,359.7
2.4266,16.177659034729004,0.0,11.26,-663.838,359.7
2.4317,16.211527188618977,0.0,11.752,-626.572,359.7
2.4398,16.265438397725422,0.0,11.752,-626.572,359.7
2.4449,16.29930814107259,0.0,11.752,-626.572,359.7
2.4500,16.333163579305012,0.0,11.752,-626.572,359.7
2.4551,16.36712392171224,0.0,12.027,-593.262,359.7
2.4612,16.40768051147461,0.0,12.027,-593.262,359.7
2.4663,16.441774368286133,0.0,12.027,-593.262,359.7
2.4714,16.47571563720703,0.0,12.027,-593.262,359.7
2.4778,16.51890277862549,0.0,11.716,-559.16,359.7
2.4839,16.559133529663086,0.0,11.716,-559.16,359.7
2.4890,16.593319574991863,0.0,11.716,-559.16,359.7
2.4941,16.62728468577067,0.0,11.968,-524.707,359.7
2.5008,16.671902338663738,0.0,11.968,-524.707,359.7
2.5077,16.71803633371989,0.0,11.968,-524.707,359.7
2.5128,16.752273241678875,0.0,11.968,-524.707,359.7
2.5180,16.786576906840008,0.0,11.551,-487.793,359.7
2.5246,16.83043320973714,0.0,11.551,-487.793,359.7
2.5302,16.86768849690755,0.0,11.551,-487.793,359.7
2.5352,16.901567776997883,0.0,11.551,-487.793,359.7
2.5403,16.935418446858723,0.0,11.625,-453.516,359.7
2.5463,16.97549343109131,0.0,11.625,-453.516,359.7
2.5514,17.00935999552409,0.0,11.625,-453.516,359.7
2.5565,17.043196360270183,0.0,11.625,-453.516,359.7
2.5616,17.077159881591797,0.0,11.428,-416.338,359.7
2.5685,17.12327003479004,0.0,11.428,-416.338,359.7
2.5736,17.15715567270915,0.0,11.428,-416.338,359.7
2.5787,17.191003163655598,0.0,11.428,-416.338,359.7
2.5837,17.224836349487305,0.0,11.215,-384.082,359.7
2.5925,17.283611297607422,0.0,11.215,-384.082,359.7
2.5976,17.317476272583008,0.0,11.215,-384.082,359.7
2.6027,17.351306279500324,0.0,11.215,-352.529,359.7
2.6102,17.401409149169922,0.0,11.215,-352.529,359.7
2.6153,17.435466448465984,0.0,11.215,-352.529,359.7
2.6204,17.469414075215656,0.0,11.215,-352.529,359.7
2.6255,17.503312428792317,0.0,10.98,-315.967,359.7
2.6336,17.5574525197347,0.0,10.98,-315.967,359.7
2.6397,17.59769598642985,0.0,10.98,-315.967,359.7
2.6447,17.631559371948242,0.0,10.98,-315.967,359.7
2.6498,17.665387789408367,0.0,11.687,-277.91,359.7
2.6558,17.705492973327637,0.0,11.687,-277.91,359.7
2.6609,17.739488283793133,0.0,11.687,-277.91,359.7
2.6660,17.77355670928955,0.0,12.696,-239.238,359.7
2.6746,17.830713589986164,0.0,12.696,-239.238,359.7
2.6797,17.86459445953369,0.0,12.696,-239.238,359.7
2.6848,17.898437182108562,0.0,12.696,-239.238,359.7
