t_s,cmd_speed_cm_s,cmd_steer_deg,enc_speed_cm_s,enc_cmd_speed_cm_s,yaw_deg
0.8589,5.0,-4.294397830963135,2.13,-3784.746,359.8
0.8640,5.0,-4.319865703582764,2.13,-3784.746,359.8
0.8696,5.0,-4.347853660583496,3.049,-3771.826,359.8
0.8768,5.0,-4.383945465087891,3.049,-3771.826,359.8
0.8819,5.0,-4.409357309341431,3.049,-3771.826,359.8
0.8869,5.0,-4.434746503829956,3.049,-3771.826,359.8
0.8920,5.0,-4.460132122039795,2.519,-3766.729,359.8
0.9008,5.0,-4.504069089889526,2.519,-3766.729,359.8
0.9074,5.0,-4.53679084777832,2.519,-3766.729,359.8
0.9124,5.0,-4.562197923660278,2.783,-3755.303,359.8
0.9247,5.0,-4.623675346374512,2.783,-3755.303,359.8
0.9298,5.0,-4.649088382720947,2.783,-3755.303,359.8
0.9349,5.0,-4.67455267906189,3.708,-3741.943,359.8
0.9427,5.0,-4.713642597198486,3.708,-3741.943,359.8
0.9478,5.0,-4.739049673080444,3.708,-3741.943,359.8
0.9529,5.0,-4.764436483383179,2.576,-3741.064,359.8
0.9627,5.0,-4.813675880432129,2.576,-3741.064,359.8
0.9678,5.0,-4.839174747467041,2.576,-3741.064,359.8
0.9730,5.0,-4.864795207977295,2.576,-3741.064,359.8
0.9789,5.0,-4.894465208053589,1.769,-3737.549,359.8
0.9850,5.0,-4.92509126663208,1.769,-3737.549,359.8
0.9901,5.0,-4.950551986694336,1.769,-3737.549,359.8
0.9952,5.0,-4.9759650230407715,1.769,-3737.549,359.8
1.0003,5.0,-5.001358985900879,1.015,-3736.494,359.8
1.0089,5.0,-5.044687986373901,1.015,-3736.494,359.8
1.0141,5.0,-5.070490837097168,1.015,-3736.494,359.8
1.0193,5.0,-5.096484422683716,1.015,-3736.494,359.8
1.0245,5.0,-5.122268199920654,2.094,-3722.695,359.8
1.0329,5.0,-5.1645588874816895,2.094,-3722.695,359.8
1.0385,5.0,-5.192633867263794,2.094,-3722.695,359.8
1.0436,5.0,-5.218069553375244,2.094,-3722.695,359.8
1.0487,5.0,-5.243483781814575,4.852,-3700.986,359.8
1.0547,5.0,-5.273432731628418,4.852,-3700.986,359.8
1.0598,5.0,-5.298932790756226,4.852,-3700.986,359.8
1.0649,5.0,-5.32454252243042,4.852,-3700.986,359.8
1.0700,5.0,-5.350089073181152,5.269,-3683.584,359.8
1.0777,5.0,-5.388361215591431,5.269,-3683.584,359.8
1.0828,5.0,-5.413798093795776,5.269,-3683.584,359.8
1.0887,5.0,-5.443365573883057,5.269,-3683.584,359.8
1.0938,5.0,-5.468869209289551,3.171,-3682.529,359.8
1.0998,5.0,-5.499160289764404,3.171,-3682.529,359.8
1.1049,5.0,-5.524610280990601,3.171,-3682.529,359.8
1.1117,5.0,-5.558558702468872,2.808,-3673.477,359.8
1.1187,5.0,-5.593361854553223,2.808,-3673.477,359.8
1.1238,5.0,-5.618997812271118,2.808,-3673.477,359.8
1.1289,5.0,-5.644487142562866,2.808,-3673.477,359.8
1.1340,5.0,-5.669915676116943,3.84,-3657.041,359.8
1.1450,5.0,-5.724805593490601,3.84,-3657.041,359.8
1.1500,5.0,-5.750231742858887,3.84,-3657.041,359.8
1.1551,5.0,-5.775749683380127,3.739,-3647.813,359.8
1.1636,5.0,-5.818091630935669,3.739,-3647.813,359.8
1.1687,5.0,-5.84352970123291,3.739,-3647.813,359.8
1.1738,5.0,-5.868933200836182,3.739,-3647.813,359.8
1.1789,5.0,-5.894335508346558,3.66,-3635.596,359.8
1.1876,5.0,-5.938088893890381,3.66,-3635.596,359.8
1.1927,5.0,-5.963507890701294,3.66,-3635.596,359.8
1.1983,5.0,-5.991491079330444,3.66,-3635.596,359.8
1.2034,5.0,-6.016913652420044,3.294,-3627.158,359.8
1.2111,5.0,-6.055271625518799,3.294,-3627.158,359.8
1.2161,5.0,-6.080712080001831,3.294,-3627.158,359.8
1.2212,5.0,-6.106134653091431,3.294,-3627.158,359.8
1.2263,5.0,-6.131535768508911,2.639,-3620.654,359.8
1.2326,5.0,-6.162910461425781,2.639,-3620.654,359.8
1.2377,5.0,-6.188329458236694,2.639,-3620.654,359.8
1.2427,5.0,-6.213726997375488,2.639,-3620.654,359.8
1.2478,5.0,-6.239132881164551,2.957,-3608.701,359.8
1.2566,5.0,-6.282961368560791,2.957,-3608.701,359.8
1.2617,5.0,-6.308376789093018,2.957,-3608.701,359.8
1.2668,5.0,-6.333781480789185,2.957,-3608.701,359.8
1.2718,5.0,-6.359189748764038,3.54,-3595.166,359.8
1.2806,5.0,-6.402801275253296,3.54,-3595.166,359.8
1.2856,5.0,-6.428227424621582,3.54,-3595.166,359.8
1.2907,5.0,-6.4536285400390625,3.54,-3595.166,359.8
1.2958,5.0,-6.479032039642334,3.889,-3580.752,359.8
1.3068,5.0,-6.534215211868286,3.889,-3580.752,359.8
1.3134,5.0,-6.56705379486084,3.889,-3580.752,359.8
1.3185,5.0,-6.592468023300171,4.43,-3566.338,359.8
1.3245,5.0,-6.622740030288696,4.43,-3566.338,359.8
1.3296,5.0,-6.648162603378296,4.43,-3566.338,359.8
1.3347,5.0,-6.673572063446045,4.43,-3566.338,359.8
1.3398,5.0,-6.6989850997924805,3.823,-3556.406,359.8
1.3487,5.0,-6.743264198303223,3.823,-3556.406,359.8
1.3538,5.0,-6.768773794174194,3.823,-3556.406,359.8
1.3592,5.0,-6.79600715637207,3.656,-3546.035,359.8
1.3685,5.0,-6.84264063835144,3.656,-3546.035,359.8
1.3736,5.0,-6.868116855621338,3.656,-3546.035,359.8
1.3787,5.0,-6.893730163574219,3.656,-3546.035,359.8
1.3839,5.0,-6.919423341751099,3.099,-3538.037,359.8
1.3925,5.0,-6.962345838546753,3.099,-3538.037,359.8
1.3975,5.0,-6.987738609313965,3.099,-3538.037,359.8
1.4026,5.0,-7.0130980014801025,3.099,-3538.037,359.8
1.4095,5.0,-7.047563791275024,2.221,-3533.203,359.8
1.4164,5.0,-7.082191705703735,2.221,-3533.203,359.8
1.4215,5.0,-7.10756778717041,2.221,-3533.203,359.8
1.4266,5.0,-7.1329498291015625,2.207,-3526.348,359.8
1.4365,5.0,-7.182294130325317,2.207,-3526.348,359.8
1.4415,5.0,-7.207701206207275,2.207,-3526.348,359.8
1.4466,5.0,-7.233158349990845,2.207,-3526.348,359.8
1.4517,5.0,-7.258641719818115,2.694,-3515.625,359.8
1.4604,5.0,-7.302181720733643,2.694,-3515.625,359.8
1.4666,5.0,-7.332851886749268,2.694,-3515.625,359.8
1.4717,5.0,-7.3583972454071045,2.776,-3508.594,359.8
1.4805,5.0,-7.402437925338745,2.776,-3508.594,359.8
1.4856,5.0,-7.427958250045776,2.776,-3508.594,359.8
1.4907,5.0,-7.4534595012664795,2.776,-3508.594,359.8
1.4958,5.0,-7.478905916213989,2.244,-3502.441,359.8
1.5045,5.0,-7.522474527359009,2.244,-3502.441,359.8
1.5112,5.0,-7.5557637214660645,2.244,-3502.441,359.8
1.5163,5.0,-7.581470012664795,2.244,-3502.441,359.8
1.5221,5.0,-7.610541582107544,2.742,-3490.928,359.8
1.5285,5.0,-7.642606496810913,2.742,-3490.928,359.8
1.5336,5.0,-7.668135166168213,2.742,-3490.928,359.8
1.5387,5.0,-7.6936280727386475,3.221,-3480.205,359.8
1.5487,5.0,-7.743258476257324,3.221,-3480.205,359.8
1.5538,5.0,-7.768760919570923,3.221,-3480.205,359.8
1.5589,5.0,-7.794257402420044,3.221,-3480.205,359.8
1.5639,5.0,-7.819719314575195,2.458,-3475.459,359.8
1.5726,5.0,-7.862887382507324,2.458,-3475.459,359.8
1.5782,5.0,-7.891010046005249,2.458,-3475.459,359.8
1.5833,5.0,-7.916498184204102,2.458,-3475.459,359.8
1.5884,5.0,-7.942014932632446,2.185,-3469.395,359.8
1.5945,5.0,-7.9724860191345215,2.185,-3469.395,359.8
1.5996,5.0,-7.9979681968688965,2.185,-3469.395,359.8
1.6047,5.0,-8.023395538330078,2.185,-3463.066,359.8
1.6135,5.0,-8.067642450332642,2.185,-3463.066,359.8
1.6186,5.0,-8.093087673187256,2.185,-3463.066,359.8
1.6237,5.0,-8.118505477905273,2.185,-3463.066,359.8
1.6293,5.0,-8.146538734436035,2.005,-3457.178,359.8
1.6375,5.0,-8.187681436538696,2.005,-3457.178,359.8
1.6426,5.0,-8.21311354637146,2.005,-3457.178,359.8
1.6477,5.0,-8.238530158996582,2.005,-3457.178,359.8
1.6528,5.0,-8.263967037200928,1.703,-3452.256,359.8
1.6616,5.0,-8.308205604553223,1.703,-3452.256,359.8
1.6668,5.0,-8.333840370178223,1.703,-3452.256,359.8
1.6719,5.0,-8.359326124191284,1.703,-3452.256,359.8
1.6770,5.0,-8.384848833084106,1.302,-3448.916,359.8
1.6877,5.0,-8.438389301300049,1.302,-3448.916,359.8
1.6928,5.0,-8.463850021362305,1.302,-3448.916,359.8
1.6979,5.0,-8.489274978637695,1.757,-3441.445,359.8
1.7058,5.0,-8.528972864151001,1.757,-3441.445,359.8
1.7129,5.0,-8.564537763595581,1.757,-3441.445,359.8
1.7180,5.0,-8.590048551559448,2.332,-3432.656,359.8
1.7258,5.0,-8.629189729690552,2.332,-3432.656,359.8
1.7309,5.0,-8.654640913009644,2.332,-3432.656,359.8
1.7379,5.0,-8.689594268798828,2.332,-3432.656,359.8
1.7430,5.0,-8.715028762817383,2.768,-3423.34,359.8
1.7490,5.0,-8.744966983795166,2.768,-3423.34,359.8
1.7541,5.0,-8.770395517349243,2.768,-3423.34,359.8
1.7592,5.0,-8.795808553695679,2.376,-3417.803,359.8
1.7686,5.0,-8.843027353286743,2.376,-3417.803,359.8
1.7738,5.0,-8.86893630027771,2.376,-3417.803,359.8
1.7790,5.0,-8.895200490951538,2.376,-3417.803,359.8
1.7843,5.0,-8.921458721160889,2.376,-3417.803,359.8
1.7895,5.0,-8.94770860671997,3.84,-3398.203,359.8
1.7976,5.0,-8.987876176834106,3.84,-3398.203,359.8
1.8028,5.0,-9.014164209365845,3.84,-3398.203,359.8
1.8096,5.0,-9.04815673828125,3.777,-3389.766,359.8
1.8161,5.0,-9.080357551574707,3.777,-3389.766,359.8
1.8213,5.0,-9.10664439201355,3.777,-3389.766,359.8
1.8266,5.0,-9.132914543151855,3.777,-3389.766,359.8
1.8319,5.0,-9.159337282180786,3.846,-3375.703,359.8
1.8409,5.0,-9.2044198513031,3.846,-3375.703,359.8
1.8461,5.0,-9.230711460113525,3.846,-3375.703,359.8
1.8519,5.0,-9.25968050956726,3.846,-3375.703,359.8
1.8572,5.0,-9.28596019744873,3.621,-3367.002,359.8
1.8634,5.0,-9.316903352737427,3.621,-3367.002,359.8
1.8685,5.0,-9.342682361602783,3.621,-3367.002,359.8
1.8738,5.0,-9.368839263916016,3.621,-3367.002,359.8
1.8790,5.0,-9.395052194595337,2.368,-3362.959,359.8
1.8872,5.0,-9.436180591583252,2.368,-3362.959,359.8
1.8925,5.0,-9.462506771087646,2.368,-3362.959,359.8
1.8978,5.0,-9.488776922225952,2.285,-3355.664,359.8
1.9072,5.0,-9.535976648330688,2.285,-3355.664,359.8
1.9143,5.0,-9.57152009010315,2.285,-3355.664,359.8
1.9196,5.0,-9.597811698913574,2.783,-3345.381,359.8
1.9300,5.0,-9.649897813796997,2.783,-3345.381,359.8
1.9352,5.0,-9.676178693771362,2.783,-3345.381,359.8
1.9405,5.0,-9.702439308166504,2.783,-3345.381,359.8
1.9457,5.0,-9.728699922561646,3.493,-3331.758,359.8
1.9546,5.0,-9.772917032241821,3.493,-3331.758,359.8
1.9609,5.0,-9.804418087005615,3.493,-3331.758,359.8
1.9661,5.0,-9.83069896697998,4.052,-3317.52,359.8
1.9763,5.0,-9.881582260131836,4.052,-3317.52,359.8
1.9816,5.0,-9.907881021499634,4.052,-3317.52,359.8
1.9868,5.0,-9.934148788452148,4.052,-3317.52,359.8
1.9921,5.0,-9.96040940284729,4.238,-3303.633,359.8
2.0011,5.0,-10.005520582199097,4.238,-3303.633,359.8
2.0080,5.0,-10.039962530136108,4.238,-3303.633,359.8
2.0147,5.0,-10.073553323745728,4.238,-3303.633,359.8
2.0200,5.0,-10.100047588348389,3.626,-3293.525,359.8
2.0263,5.0,-10.131475925445557,3.626,-3293.525,359.8
2.0314,5.0,-10.156999826431274,3.626,-3293.525,359.8
2.0367,5.0,-10.183308124542236,3.626,-3293.525,359.8
2.0419,5.0,-10.209590196609497,3.551,-3281.836,359.8
2.0509,5.0,-10.254685878753662,3.551,-3281.836,359.8
2.0562,5.0,-10.280976295471191,3.551,-3281.836,359.8
2.0614,5.0,-10.306789875030518,2.893,-3276.211,359.8
2.0736,5.0,-10.368010997772217,2.893,-3276.211,359.8
2.0789,5.0,-10.394349098205566,2.893,-3276.211,359.8
2.0842,5.0,-10.420832633972168,2.893,-3276.211,359.8
2.0894,5.0,-10.44710636138916,2.467,-3268.74,359.8
2.0962,5.0,-10.481146574020386,2.467,-3268.74,359.8
2.1015,5.0,-10.507433414459229,2.467,-3268.74,359.8
2.1083,5.0,-10.541596412658691,2.896,-3258.193,359.8
2.1169,5.0,-10.584661960601807,2.896,-3258.193,359.8
2.1222,5.0,-10.610967874526978,2.896,-3258.193,359.8
2.1280,5.0,-10.639965534210205,2.896,-3258.193,359.8
2.1333,5.0,-10.66630482673645,3.486,-3246.416,359.8
2.1394,5.0,-10.69724440574646,3.486,-3246.416,359.8
2.1447,5.0,-10.723521709442139,3.486,-3246.416,359.8
2.1500,5.0,-10.749783515930176,3.486,-3246.416,359.8
2.1552,5.0,-10.776031017303467,3.709,-3233.32,359.8
2.1634,5.0,-10.816923379898071,3.709,-3233.32,359.8
2.1686,5.0,-10.843193531036377,3.709,-3233.32,359.8
2.1739,5.0,-10.869450569152832,3.709,-3233.32,359.8
2.1813,5.0,-10.906270742416382,4.483,-3215.479,359.8
2.1884,5.0,-10.941964387893677,4.483,-3215.479,359.8
2.1936,5.0,-10.9682297706604,4.483,-3215.479,359.8
2.1989,5.0,-10.994511842727661,4.483,-3215.479,359.8
2.2041,5.0,-11.020724773406982,3.799,-3206.074,359.8
2.2130,5.0,-11.065187454223633,3.799,-3206.074,359.8
2.2183,5.0,-11.09150767326355,3.799,-3206.074,359.8
2.2236,5.0,-11.117779016494751,3.799,-3206.074,359.8
2.2288,5.0,-11.14403247833252,3.442,-3195.088,359.8
2.2409,5.0,-11.204544305801392,3.442,-3195.088,359.8
2.2462,5.0,-11.23083233833313,3.442,-3195.088,359.8
2.2514,5.0,-11.257096529006958,2.788,-3189.551,359.8
2.2597,5.0,-11.298638582229614,2.788,-3189.551,359.8
2.2650,5.0,-11.324914693832397,2.788,-3189.551,359.8
2.2702,5.0,-11.351172924041748,2.788,-3189.551,359.8
2.2755,5.0,-11.377424001693726,2.033,-3184.893,359.8
2.2845,5.0,-11.422699689865112,2.033,-3184.893,359.8
2.2898,5.0,-11.448973417282104,2.033,-3184.893,359.8
2.2956,5.0,-11.477899551391602,2.033,-3184.893,359.8
2.3008,5.0,-11.50417447090149,2.211,-3177.158,359.8
2.3088,5.0,-11.54415488243103,2.211,-3177.158,359.8
2.3141,5.0,-11.570448875427246,2.211,-3177.158,359.8
2.3194,5.0,-11.596823930740356,2.211,-3177.158,359.8
2.3246,5.0,-11.622812747955322,2.924,-3164.502,359.8
2.3308,5.0,-11.65400505065918,2.924,-3164.502,359.8
2.3359,5.0,-11.679691076278687,2.924,-3164.502,359.8
2.3412,5.0,-11.706211566925049,2.924,-3164.502,359.8
2.3465,5.0,-11.732571125030518,3.07,-3155.449,359.8
2.3558,5.0,-11.778795719146729,3.07,-3155.449,359.8
2.3609,5.0,-11.804624795913696,3.07,-3155.449,359.8
2.3662,5.0,-11.831133365631104,2.997,-3147.539,359.8
2.3743,5.0,-11.871373653411865,2.997,-3147.539,359.8
2.3795,5.0,-11.89766526222229,2.997,-3147.539,359.8
2.3848,5.0,-11.923956871032715,2.997,-3147.539,359.8
2.3901,5.0,-11.950337886810303,3.258,-3134.971,359.8
2.3990,5.0,-11.995222568511963,3.258,-3134.971,359.8
2.4042,5.0,-12.020864486694336,3.258,-3134.971,359.8
2.4114,5.0,-12.056845426559448,3.081,-3127.324,359.8
2.4206,5.0,-12.103239297866821,3.081,-3127.324,359.8
2.4258,5.0,-12.129141092300415,3.081,-3127.324,359.8
2.4311,5.0,-12.15530276298523,2.642,-3121.26,359.8
2.4415,5.0,-12.20729947090149,2.642,-3121.26,359.8
2.4467,5.0,-12.233322858810425,2.642,-3121.26,359.8
2.4519,5.0,-12.259559631347656,2.642,-3121.26,359.8
2.4572,5.0,-12.285830974578857,2.132,-3115.371,359.8
2.4693,5.0,-12.346705198287964,2.132,-3115.371,359.8
2.4746,5.0,-12.373088598251343,2.132,-3115.371,359.8
2.4799,5.0,-12.399412393569946,1.894,-3110.625,359.8
2.4880,5.0,-12.439789772033691,1.894,-3110.625,359.8
2.4932,5.0,-12.466073036193848,1.894,-3110.625,359.8
2.4985,5.0,-12.492345571517944,1.411,-3108.604,359.8
2.5087,5.0,-12.543262243270874,1.411,-3108.604,359.8
2.5155,5.0,-12.577674388885498,1.411,-3108.604,359.8
2.5213,5.0,-12.606643438339233,1.334,-3105.0,359.8
2.5304,5.0,-12.651968002319336,1.334,-3105.0,359.8
2.5356,5.0,-12.677856683731079,1.334,-3105.0,359.8
2.5408,5.0,-12.703883647918701,1.334,-3105.0,359.8
2.5461,5.0,-12.730393409729004,1.136,-3101.924,359.8
2.5552,5.0,-12.775793075561523,1.136,-3101.924,359.8
2.5604,5.0,-12.802088260650635,1.136,-3101.924,359.8
2.5657,5.0,-12.828369140625,1.136,-3101.924,359.8
2.5710,5.0,-12.854878902435303,1.294,-3096.914,359.8
2.5791,5.0,-12.895336151123047,1.294,-3096.914,359.8
2.5842,5.0,-12.921009063720703,1.294,-3096.914,359.8
2.5895,5.0,-12.947428226470947,1.454,-3093.311,359.8
2.5976,5.0,-12.987852096557617,1.454,-3093.311,359.8
2.6028,5.0,-13.014163970947266,1.454,-3093.311,359.8
2.6096,5.0,-13.047921657562256,1.454,-3093.311,359.8
2.6148,5.0,-13.074183464050293,1.466,-3087.334,359.8
2.6223,5.0,-13.111369609832764,1.466,-3087.334,359.8
2.6274,5.0,-13.136873245239258,1.466,-3087.334,359.8
2.6332,5.0,-13.165875673294067,1.466,-3087.334,359.8
2.6384,5.0,-13.19216251373291,2.32,-3077.666,359.8
2.6447,5.0,-13.223278522491455,2.32,-3077.666,359.8
2.6499,5.0,-13.24955940246582,2.32,-3077.666,359.8
2.6552,5.0,-13.275820016860962,1.744,-3076.084,359.8
2.6647,5.0,-13.323678970336914,1.744,-3076.084,359.8
2.6700,5.0,-13.349958658218384,1.744,-3076.084,359.8
2.6752,5.0,-13.37621808052063,1.744,-3076.084,359.8
2.6805,5.0,-13.402470350265503,1.966,-3066.855,359.8
2.6918,5.0,-13.45910906791687,1.966,-3066.855,359.8
2.6971,5.0,-13.48547101020813,1.966,-3066.855,359.8
2.7024,5.0,-13.511768579483032,3.805,-3048.486,359.8
2.7144,5.0,-13.571858406066895,3.805,-3048.486,359.8
